bay_code,bay_sample,place_name,year,date,YYYYMMDD,trans_loc,trans_area_m2,species_common,species_scientific,species_code,death_estimate,width_mm,notes,measurers
GUKT,A,Guktu Bay,2020,8/4/20,20200804,Inside,100,Steamer clam,Protothaca staminea,CLAMST,whole,29,,Adri Penix
GUKT,A,Guktu Bay,2020,8/4/20,20200804,Inside,100,Steamer clam,Protothaca staminea,CLAMST,whole,35,,Adri Penix
GUKT,A,Guktu Bay,2020,8/4/20,20200804,Inside,100,Steamer clam,Protothaca staminea,CLAMST,whole,27,,Adri Penix
GUKT,A,Guktu Bay,2020,8/4/20,20200804,Inside,100,Steamer clam,Protothaca staminea,CLAMST,whole,25,,Adri Penix
GUKT,A,Guktu Bay,2020,8/4/20,20200804,Inside,100,Steamer clam,Protothaca staminea,CLAMST,whole,30,,Adri Penix
GUKT,A,Guktu Bay,2020,8/4/20,20200804,Inside,100,Cockle,Clinocardium nutallii,CLAMCK,sea otter,46,,Adri Penix
GUKT,A,Guktu Bay,2020,8/4/20,20200804,Inside,100,Cockle,Clinocardium nutallii,CLAMCK,sea otter,46,,Adri Penix
GUKT,A,Guktu Bay,2020,8/4/20,20200804,Inside,100,Cockle,Clinocardium nutallii,CLAMCK,sea otter,36,,Adri Penix
GUKT,A,Guktu Bay,2020,8/4/20,20200804,Inside,100,Cockle,Clinocardium nutallii,CLAMCK,sea otter,51,,Adri Penix
GUKT,A,Guktu Bay,2020,8/4/20,20200804,Inside,100,Cockle,Clinocardium nutallii,CLAMCK,sea otter,38,,Adri Penix
GUKT,A,Guktu Bay,2020,8/4/20,20200804,Inside,100,Cockle,Clinocardium nutallii,CLAMCK,sea otter,46,,Adri Penix
GUKT,A,Guktu Bay,2020,8/4/20,20200804,Inside,100,Cockle,Clinocardium nutallii,CLAMCK,sea otter,40,,Adri Penix
GUKT,A,Guktu Bay,2020,8/4/20,20200804,Inside,100,Cockle,Clinocardium nutallii,CLAMCK,crab,40,,Adri Penix
GUKT,A,Guktu Bay,2020,8/4/20,20200804,Inside,100,Cockle,Clinocardium nutallii,CLAMCK,crab,50,,Adri Penix
GUKT,A,Guktu Bay,2020,8/4/20,20200804,Inside,100,Cockle,Clinocardium nutallii,CLAMCK,whole,50,,Adri Penix
GUKT,A,Guktu Bay,2020,8/4/20,20200804,Inside,100,Cockle,Clinocardium nutallii,CLAMCK,whole,36,,Adri Penix
GUKT,A,Guktu Bay,2020,8/4/20,20200804,Inside,100,Cockle,Clinocardium nutallii,CLAMCK,whole,40,,Adri Penix
GUKT,A,Guktu Bay,2020,8/4/20,20200804,Inside,100,Cockle,Clinocardium nutallii,CLAMCK,whole,37,,Adri Penix
GUKT,A,Guktu Bay,2020,8/4/20,20200804,Inside,100,Cockle,Clinocardium nutallii,CLAMCK,whole,45,,Adri Penix
GUKT,A,Guktu Bay,2020,8/4/20,20200804,Inside,100,Cockle,Clinocardium nutallii,CLAMCK,whole,30,,Adri Penix
GUKT,A,Guktu Bay,2020,8/4/20,20200804,Inside,100,Cockle,Clinocardium nutallii,CLAMCK,whole,30,,Adri Penix
GUKT,A,Guktu Bay,2020,8/4/20,20200804,Inside,100,Cockle,Clinocardium nutallii,CLAMCK,whole,31,,Adri Penix
GUKT,A,Guktu Bay,2020,8/4/20,20200804,Inside,100,Bentnose macoma,Macoma nasuta,CLAMMB,sea otter,46,,Adri Penix
GUKT,A,Guktu Bay,2020,8/4/20,20200804,Inside,100,Bentnose macoma,Macoma nasuta,CLAMMB,sea otter,48,,Adri Penix
GUKT,A,Guktu Bay,2020,8/4/20,20200804,Inside,100,Bentnose macoma,Macoma nasuta,CLAMMB,sea otter,51,,Adri Penix
GUKT,A,Guktu Bay,2020,8/4/20,20200804,Inside,100,Bentnose macoma,Macoma nasuta,CLAMMB,crab,35,,Adri Penix
GUKT,A,Guktu Bay,2020,8/4/20,20200804,Inside,100,Bentnose macoma,Macoma nasuta,CLAMMB,crab,45,,Adri Penix
GUKT,A,Guktu Bay,2020,8/4/20,20200804,Inside,100,Bentnose macoma,Macoma nasuta,CLAMMB,crab,40,,Adri Penix
GUKT,A,Guktu Bay,2020,8/4/20,20200804,Inside,100,Bentnose macoma,Macoma nasuta,CLAMMB,crab,42,,Adri Penix
GUKT,A,Guktu Bay,2020,8/4/20,20200804,Inside,100,Bentnose macoma,Macoma nasuta,CLAMMB,whole,51,,Adri Penix
GUKT,A,Guktu Bay,2020,8/4/20,20200804,Inside,100,Bentnose macoma,Macoma nasuta,CLAMMB,whole,50,,Adri Penix
GUKT,A,Guktu Bay,2020,8/4/20,20200804,Inside,100,Bentnose macoma,Macoma nasuta,CLAMMB,whole,34,,Adri Penix
GUKT,A,Guktu Bay,2020,8/4/20,20200804,Inside,100,Bentnose macoma,Macoma nasuta,CLAMMB,whole,40,,Adri Penix
GUKT,A,Guktu Bay,2020,8/4/20,20200804,Inside,100,Bentnose macoma,Macoma nasuta,CLAMMB,whole,40,,Adri Penix
GUKT,A,Guktu Bay,2020,8/4/20,20200804,Inside,100,Bentnose macoma,Macoma nasuta,CLAMMB,whole,45,,Adri Penix
GUKT,A,Guktu Bay,2020,8/4/20,20200804,Inside,100,Bentnose macoma,Macoma nasuta,CLAMMB,whole,40,,Adri Penix
GUKT,A,Guktu Bay,2020,8/4/20,20200804,Inside,100,Bentnose macoma,Macoma nasuta,CLAMMB,whole,41,,Adri Penix
GUKT,A,Guktu Bay,2020,8/4/20,20200804,Inside,100,Bentnose macoma,Macoma nasuta,CLAMMB,whole,47,,Adri Penix
GUKT,A,Guktu Bay,2020,8/4/20,20200804,Inside,100,Bentnose macoma,Macoma nasuta,CLAMMB,whole,45,,Adri Penix
GUKT,A,Guktu Bay,2020,8/4/20,20200804,Inside,100,Bentnose macoma,Macoma nasuta,CLAMMB,whole,48,,Adri Penix
GUKT,A,Guktu Bay,2020,8/4/20,20200804,Inside,100,Bentnose macoma,Macoma nasuta,CLAMMB,whole,37,,Adri Penix
GUKT,A,Guktu Bay,2020,8/4/20,20200804,Inside,100,Bentnose macoma,Macoma nasuta,CLAMMB,whole,35,,Adri Penix
GUKT,A,Guktu Bay,2020,8/4/20,20200804,Inside,100,Bentnose macoma,Macoma nasuta,CLAMMB,whole,42,,Adri Penix
GUKT,A,Guktu Bay,2020,8/4/20,20200804,Inside,100,Bentnose macoma,Macoma nasuta,CLAMMB,whole,35,,Adri Penix
GUKT,A,Guktu Bay,2020,8/4/20,20200804,Inside,100,Bentnose macoma,Macoma nasuta,CLAMMB,whole,40,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Butter clam,Saxidomus gigantea,CLAMBU,sea otter,75,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Butter clam,Saxidomus gigantea,CLAMBU,sea otter,89,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Butter clam,Saxidomus gigantea,CLAMBU,sea otter,80,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Butter clam,Saxidomus gigantea,CLAMBU,sea otter,60,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Butter clam,Saxidomus gigantea,CLAMBU,sea otter,74,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Butter clam,Saxidomus gigantea,CLAMBU,sea otter,86,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Butter clam,Saxidomus gigantea,CLAMBU,sea otter,53,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Butter clam,Saxidomus gigantea,CLAMBU,sea otter,57,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Butter clam,Saxidomus gigantea,CLAMBU,whole,36,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Butter clam,Saxidomus gigantea,CLAMBU,whole,87,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Butter clam,Saxidomus gigantea,CLAMBU,whole,82,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Butter clam,Saxidomus gigantea,CLAMBU,whole,54,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Butter clam,Saxidomus gigantea,CLAMBU,whole,86,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Butter clam,Saxidomus gigantea,CLAMBU,whole,45,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Butter clam,Saxidomus gigantea,CLAMBU,whole,45,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Butter clam,Saxidomus gigantea,CLAMBU,whole,40,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Butter clam,Saxidomus gigantea,CLAMBU,whole,34,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Butter clam,Saxidomus gigantea,CLAMBU,whole,52,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Butter clam,Saxidomus gigantea,CLAMBU,whole,37,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Butter clam,Saxidomus gigantea,CLAMBU,whole,35,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Butter clam,Saxidomus gigantea,CLAMBU,whole,24,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,sea otter,30,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,sea otter,33,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,sea otter,30,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,sea otter,22,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,sea otter,47,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,sea otter,25,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,sea otter,34,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,sea otter,38,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,sea otter,36,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,sea otter,34,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,sea otter,36,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,sea otter,32,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,sea otter,35,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,sea otter,32,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,sea otter,42,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,sea otter,31,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,sea otter,31,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,sea otter,34,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,sea otter,32,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,sea otter,37,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,sea otter,38,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,sea otter,37,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,sea otter,31,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,sea otter,39,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,sea otter,31,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,sea otter,24,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,sea otter,31,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,sea otter,31,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,sea otter,48,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,sea otter,28,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,sea otter,37,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,sea otter,33,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,sea otter,37,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,sea otter,45,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,sea otter,30,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,sea otter,31,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,sea otter,34,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,sea otter,34,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,sea otter,31,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,sea otter,32,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,sea otter,33,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,sea otter,38,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,sea otter,26,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,sea otter,31,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,sea otter,40,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,sea otter,25,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,sea otter,47,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,sea otter,44,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,sea otter,34,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,sea otter,36,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,sea otter,29,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,sea otter,37,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,sea otter,35,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,sea otter,29,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,sea otter,32,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,sea otter,29,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,sea otter,24,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,sea otter,31,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,sea otter,34,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,sea otter,36,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,sea otter,40,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,sea otter,32,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,sea otter,34,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,sea otter,31,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,sea otter,34,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,sea otter,37,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,sea otter,45,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,sea otter,43,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,sea otter,23,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,crab,25,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,crab,30,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,crab,33,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,crab,31,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,crab,28,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,crab,36,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,crab,28,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,crab,36,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,crab,40,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,crab,33,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,crab,36,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,crab,33,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,crab,25,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,crab,32,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,crab,27,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,crab,40,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,crab,31,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,crab,35,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,crab,30,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,crab,31,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,crab,30,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,crab,30,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,crab,30,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,crab,31,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,crab,33,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,crab,34,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,crab,28,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,crab,35,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,crab,28,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,crab,34,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,30,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,26,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,31,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,38,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,26,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,29,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,30,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,28,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,28,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,27,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,30,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,30,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,29,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,34,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,37,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,30,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,29,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,32,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,36,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,40,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,24,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,24,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,32,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,54,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,37,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,54,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,48,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,48,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,39,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,35,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,37,,Adri Penix
GUKT,A,Guktu Bay,2020,7/2/20,20200702,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,30,,Adri Penix
