"","bay_code","bay_sample","site_code","place_name","latitude","longitude","date_YYYYMMDD","year","trans_loc","bin_loc_transect_m","trans_bin","bin_area_m2","pit_count_bin","pit_count_m2","sed1_type","sed2_type","sed1_no","sed2_no","sed_avg_no","field_collector","notes"
"454","HETA","A","2017_L_07","Hetta Cove",55.155625,-132.589934,2017-07-23,2017,"edge","40",4,10,1,0.1,"sandy mud","gravel",2,7,4.5,"Tiff Stephens, Wendel Raymond, Cathy Mattson",""
"455","HETA","A","2017_L_07","Hetta Cove",55.155625,-132.589934,2017-07-23,2017,"edge","50",5,10,0,0,"muddy sand","muddy sand",3,3,3,"Tiff Stephens, Wendel Raymond, Cathy Mattson",""
"456","HETA","A","2017_L_07","Hetta Cove",55.155625,-132.589934,2017-07-23,2017,"edge","60",6,10,0,0,"sand","muddy sand",4,3,3.5,"Tiff Stephens, Wendel Raymond, Cathy Mattson",""
"457","HETA","A","2017_L_07","Hetta Cove",55.155625,-132.589934,2017-07-23,2017,"edge","70",7,10,0,0,"muddy sand","gravel",3,7,5,"Tiff Stephens, Wendel Raymond, Cathy Mattson",""
"458","HETA","A","2017_L_07","Hetta Cove",55.155625,-132.589934,2017-07-23,2017,"edge","80",8,10,0,0,"sandy mud","gravel",2,7,4.5,"Tiff Stephens, Wendel Raymond, Cathy Mattson",""
"459","HETA","A","2017_L_07","Hetta Cove",55.155625,-132.589934,2017-07-23,2017,"edge","90",9,10,0,0,"sandy mud","gravel",2,7,4.5,"Tiff Stephens, Wendel Raymond, Cathy Mattson",""
"460","HETA","A","2017_L_07","Hetta Cove",55.155625,-132.589934,2017-07-23,2017,"edge","100",10,10,0,0,"sandy mud","gravel",2,7,4.5,"Tiff Stephens, Wendel Raymond, Cathy Mattson",""
"461","HETA","A","2017_L_07","Hetta Cove",55.155625,-132.589934,2017-07-23,2017,"inside","10",1,10,0,0,"sand","gravel",4,7,5.5,"Tiff Stephens, Wendel Raymond, Cathy Mattson",""
"462","HETA","A","2017_L_07","Hetta Cove",55.155625,-132.589934,2017-07-23,2017,"inside","20",2,10,0,0,"gravel","sand",7,4,5.5,"Tiff Stephens, Wendel Raymond, Cathy Mattson",""
"463","HETA","A","2017_L_07","Hetta Cove",55.155625,-132.589934,2017-07-23,2017,"inside","30",3,10,0,0,"sandy mud","gravel",2,7,4.5,"Tiff Stephens, Wendel Raymond, Cathy Mattson",""
"464","HETA","A","2017_L_07","Hetta Cove",55.155625,-132.589934,2017-07-23,2017,"inside","40",4,10,0,0,"sand","sand",4,4,4,"Tiff Stephens, Wendel Raymond, Cathy Mattson",""
"465","HETA","A","2017_L_07","Hetta Cove",55.155625,-132.589934,2017-07-23,2017,"inside","50",5,10,0,0,"muddy sand","mud",3,1,2,"Tiff Stephens, Wendel Raymond, Cathy Mattson",""
"466","HETA","A","2017_L_07","Hetta Cove",55.155625,-132.589934,2017-07-23,2017,"inside","60",6,10,0,0,"sand","muddy sand",4,3,3.5,"Tiff Stephens, Wendel Raymond, Cathy Mattson",""
"467","HETA","A","2017_L_07","Hetta Cove",55.155625,-132.589934,2017-07-23,2017,"inside","70",7,10,0,0,"sand","pebble",4,6,5,"Tiff Stephens, Wendel Raymond, Cathy Mattson",""
"468","HETA","A","2017_L_07","Hetta Cove",55.155625,-132.589934,2017-07-23,2017,"inside","80",8,10,0,0,"cobble","pebble",8,6,7,"Tiff Stephens, Wendel Raymond, Cathy Mattson",""
"469","HETA","A","2017_L_07","Hetta Cove",55.155625,-132.589934,2017-07-23,2017,"inside","90",9,10,0,0,"cobble","pebble",8,6,7,"Tiff Stephens, Wendel Raymond, Cathy Mattson",""
"470","HETA","A","2017_L_07","Hetta Cove",55.155625,-132.589934,2017-07-23,2017,"inside","100",10,10,0,0,"cobble","pebble",8,6,7,"Tiff Stephens, Wendel Raymond, Cathy Mattson",""
"471","HETA","A","2017_L_07","Hetta Cove",55.155625,-132.589934,2017-07-23,2017,"outside","10",1,10,0,0,"muddy sand","gravel",3,7,5,"Tiff Stephens, Wendel Raymond, Cathy Mattson",""
"472","HETA","A","2017_L_07","Hetta Cove",55.155625,-132.589934,2017-07-23,2017,"outside","20",2,10,0,0,"muddy sand","gravel",3,7,5,"Tiff Stephens, Wendel Raymond, Cathy Mattson",""
"473","HETA","A","2017_L_07","Hetta Cove",55.155625,-132.589934,2017-07-23,2017,"outside","30",3,10,0,0,"muddy sand","gravel",3,7,5,"Tiff Stephens, Wendel Raymond, Cathy Mattson",""
"474","HETA","A","2017_L_07","Hetta Cove",55.155625,-132.589934,2017-07-23,2017,"outside","40",4,10,1,0.1,"muddy sand","gravel",3,7,5,"Tiff Stephens, Wendel Raymond, Cathy Mattson",""
"475","HETA","A","2017_L_07","Hetta Cove",55.155625,-132.589934,2017-07-23,2017,"outside","50",5,10,0,0,"sandy mud","gravel",2,7,4.5,"Tiff Stephens, Wendel Raymond, Cathy Mattson",""
"476","HETA","A","2017_L_07","Hetta Cove",55.155625,-132.589934,2017-07-23,2017,"outside","60",6,10,0,0,"muddy sand","gravel",3,7,5,"Tiff Stephens, Wendel Raymond, Cathy Mattson",""
"477","HETA","A","2017_L_07","Hetta Cove",55.155625,-132.589934,2017-07-23,2017,"outside","70",7,10,0,0,"sandy mud","gravel",2,7,4.5,"Tiff Stephens, Wendel Raymond, Cathy Mattson",""
"478","HETA","A","2017_L_07","Hetta Cove",55.155625,-132.589934,2017-07-23,2017,"outside","80",8,10,0,0,"sandy mud","gravel",2,7,4.5,"Tiff Stephens, Wendel Raymond, Cathy Mattson",""
"479","HETA","A","2017_L_07","Hetta Cove",55.155625,-132.589934,2017-07-23,2017,"outside","90",9,10,1,0.1,"sandy mud","gravel",2,7,4.5,"Tiff Stephens, Wendel Raymond, Cathy Mattson",""
"480","HETA","A","2017_L_07","Hetta Cove",55.155625,-132.589934,2017-07-23,2017,"outside","100",10,10,2,0.2,"sandy mud","gravel",2,7,4.5,"Tiff Stephens, Wendel Raymond, Cathy Mattson",""
"481","NFEI","A","2017_M_02","North Fish Egg Island",55.49709,-133.17,2017-07-21,2017,"edge","10",1,10,0,0,"sand","sand",4,4,4,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"482","NFEI","A","2017_M_02","North Fish Egg Island",55.49709,-133.17,2017-07-21,2017,"edge","20",2,10,2,0.2,"sand","sand",4,4,4,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"483","NFEI","A","2017_M_02","North Fish Egg Island",55.49709,-133.17,2017-07-21,2017,"edge","30",3,10,0,0,"sand","sand",4,4,4,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"484","NFEI","A","2017_M_02","North Fish Egg Island",55.49709,-133.17,2017-07-21,2017,"edge","40",4,10,0,0,"sand","sand",4,4,4,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"485","NFEI","A","2017_M_02","North Fish Egg Island",55.49709,-133.17,2017-07-21,2017,"edge","50",5,10,0,0,"sand","cobble",4,8,6,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"486","NFEI","A","2017_M_02","North Fish Egg Island",55.49709,-133.17,2017-07-21,2017,"edge","60",6,10,0,0,"sand","cobble",4,8,6,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"487","NFEI","A","2017_M_02","North Fish Egg Island",55.49709,-133.17,2017-07-21,2017,"edge","70",7,10,1,0.1,"sand","gravel",4,7,5.5,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"488","NFEI","A","2017_M_02","North Fish Egg Island",55.49709,-133.17,2017-07-21,2017,"edge","80",8,10,0,0,"sand","sand",4,4,4,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"489","NFEI","A","2017_M_02","North Fish Egg Island",55.49709,-133.17,2017-07-21,2017,"edge","90",9,10,0,0,"muddy sand","mud",3,1,2,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"490","NFEI","A","2017_M_02","North Fish Egg Island",55.49709,-133.17,2017-07-21,2017,"edge","100",10,10,0,0,"sand","muddy sand",4,3,3.5,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"491","NFEI","A","2017_M_02","North Fish Egg Island",55.49709,-133.17,2017-07-21,2017,"inside","10",1,10,1,0.1,"sand","sand",4,4,4,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"492","NFEI","A","2017_M_02","North Fish Egg Island",55.49709,-133.17,2017-07-21,2017,"inside","20",2,10,1,0.1,"sand","sand",4,4,4,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"493","NFEI","A","2017_M_02","North Fish Egg Island",55.49709,-133.17,2017-07-21,2017,"inside","30",3,10,2,0.2,"sand","sand",4,4,4,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"494","NFEI","A","2017_M_02","North Fish Egg Island",55.49709,-133.17,2017-07-21,2017,"inside","40",4,10,0,0,"muddy sand","muddy sand",3,3,3,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"495","NFEI","A","2017_M_02","North Fish Egg Island",55.49709,-133.17,2017-07-21,2017,"inside","50",5,10,0,0,"muddy sand","muddy sand",3,3,3,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"496","NFEI","A","2017_M_02","North Fish Egg Island",55.49709,-133.17,2017-07-21,2017,"inside","60",6,10,0,0,"muddy sand","sand",3,4,3.5,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"497","NFEI","A","2017_M_02","North Fish Egg Island",55.49709,-133.17,2017-07-21,2017,"inside","70",7,10,0,0,"muddy sand","muddy sand",3,3,3,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"498","NFEI","A","2017_M_02","North Fish Egg Island",55.49709,-133.17,2017-07-21,2017,"inside","80",8,10,0,0,"muddy sand","muddy sand",3,3,3,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"499","NFEI","A","2017_M_02","North Fish Egg Island",55.49709,-133.17,2017-07-21,2017,"inside","90",9,10,0,0,"muddy sand","muddy sand",3,3,3,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"500","NFEI","A","2017_M_02","North Fish Egg Island",55.49709,-133.17,2017-07-21,2017,"inside","100",10,10,1,0.1,"muddy sand","sand",3,4,3.5,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"501","NFEI","A","2017_M_02","North Fish Egg Island",55.49709,-133.17,2017-07-21,2017,"outside","10",1,10,0,0,"sand","gravel",4,7,5.5,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"502","NFEI","A","2017_M_02","North Fish Egg Island",55.49709,-133.17,2017-07-21,2017,"outside","20",2,10,0,0,"sand","gravel",4,7,5.5,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"503","NFEI","A","2017_M_02","North Fish Egg Island",55.49709,-133.17,2017-07-21,2017,"outside","30",3,10,0,0,"cobble","sand",8,4,6,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"504","NFEI","A","2017_M_02","North Fish Egg Island",55.49709,-133.17,2017-07-21,2017,"outside","40",4,10,0,0,"cobble","sand",8,4,6,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"505","NFEI","A","2017_M_02","North Fish Egg Island",55.49709,-133.17,2017-07-21,2017,"outside","50",5,10,0,0,"cobble","sand",8,4,6,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"506","NFEI","A","2017_M_02","North Fish Egg Island",55.49709,-133.17,2017-07-21,2017,"outside","60",6,10,0,0,"cobble","sand",8,4,6,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"507","NFEI","A","2017_M_02","North Fish Egg Island",55.49709,-133.17,2017-07-21,2017,"outside","70",7,10,0,0,"cobble","sand",8,4,6,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"508","NFEI","A","2017_M_02","North Fish Egg Island",55.49709,-133.17,2017-07-21,2017,"outside","80",8,10,0,0,"sand","gravel",4,7,5.5,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"509","NFEI","A","2017_M_02","North Fish Egg Island",55.49709,-133.17,2017-07-21,2017,"outside","90",9,10,0,0,"gravel","sand",7,4,5.5,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"510","NFEI","A","2017_M_02","North Fish Egg Island",55.49709,-133.17,2017-07-21,2017,"outside","100",10,10,0,0,"cobble","gravel",8,7,7.5,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"511","SFEI","A","2017_M_03","South Fish Egg Island",55.48442,-133.17549,2017-07-21,2017,"edge","10",1,10,0,0,"muddy sand","gravel",3,7,5,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"512","SFEI","A","2017_M_03","South Fish Egg Island",55.48442,-133.17549,2017-07-21,2017,"edge","20",2,10,1,0.1,"muddy sand","gravel",3,7,5,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"513","SFEI","A","2017_M_03","South Fish Egg Island",55.48442,-133.17549,2017-07-21,2017,"edge","30",3,10,2,0.2,"muddy sand","cobble",3,8,5.5,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"514","SFEI","A","2017_M_03","South Fish Egg Island",55.48442,-133.17549,2017-07-21,2017,"edge","40",4,10,0,0,"sand","cobble",4,8,6,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"515","SFEI","A","2017_M_03","South Fish Egg Island",55.48442,-133.17549,2017-07-21,2017,"edge","50",5,10,0,0,"sand","gravel",4,7,5.5,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"516","SFEI","A","2017_M_03","South Fish Egg Island",55.48442,-133.17549,2017-07-21,2017,"edge","60",6,10,0,0,"sand","gravel",4,7,5.5,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"517","SFEI","A","2017_M_03","South Fish Egg Island",55.48442,-133.17549,2017-07-21,2017,"edge","70",7,10,0,0,"gravel","sand",7,4,5.5,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"518","SFEI","A","2017_M_03","South Fish Egg Island",55.48442,-133.17549,2017-07-21,2017,"edge","80",8,10,0,0,"gravel","sand",7,4,5.5,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"519","SFEI","A","2017_M_03","South Fish Egg Island",55.48442,-133.17549,2017-07-21,2017,"edge","90",9,10,4,0.4,"gravel","sand",7,4,5.5,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"520","SFEI","A","2017_M_03","South Fish Egg Island",55.48442,-133.17549,2017-07-21,2017,"edge","100",10,10,15,1.5,"gravel","sand",7,4,5.5,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"521","SFEI","A","2017_M_03","South Fish Egg Island",55.48442,-133.17549,2017-07-21,2017,"inside","10",1,10,8,0.8,"muddy sand","sand",3,4,3.5,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"522","SFEI","A","2017_M_03","South Fish Egg Island",55.48442,-133.17549,2017-07-21,2017,"inside","20",2,10,7,0.7,"muddy sand","sand",3,4,3.5,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"523","SFEI","A","2017_M_03","South Fish Egg Island",55.48442,-133.17549,2017-07-21,2017,"inside","30",3,10,9,0.9,"muddy sand","sand",3,4,3.5,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"524","SFEI","A","2017_M_03","South Fish Egg Island",55.48442,-133.17549,2017-07-21,2017,"inside","40",4,10,13,1.3,"muddy sand","sand",3,4,3.5,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"525","SFEI","A","2017_M_03","South Fish Egg Island",55.48442,-133.17549,2017-07-21,2017,"inside","50",5,10,15,1.5,"sand","sand",4,4,4,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"526","SFEI","A","2017_M_03","South Fish Egg Island",55.48442,-133.17549,2017-07-21,2017,"inside","60",6,10,12,1.2,"sand","sand",4,4,4,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"527","SFEI","A","2017_M_03","South Fish Egg Island",55.48442,-133.17549,2017-07-21,2017,"inside","70",7,10,7,0.7,"sand","sand",4,4,4,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"528","SFEI","A","2017_M_03","South Fish Egg Island",55.48442,-133.17549,2017-07-21,2017,"inside","80",8,10,8,0.8,"sand","sand",4,4,4,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"529","SFEI","A","2017_M_03","South Fish Egg Island",55.48442,-133.17549,2017-07-21,2017,"inside","90",9,10,12,1.2,"muddy sand","sand",3,4,3.5,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"530","SFEI","A","2017_M_03","South Fish Egg Island",55.48442,-133.17549,2017-07-21,2017,"inside","100",10,10,15,1.5,"muddy sand","sand",3,4,3.5,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"531","SFEI","A","2017_M_03","South Fish Egg Island",55.48442,-133.17549,2017-07-21,2017,"outside","10",1,10,2,0.2,"muddy sand","cobble",3,8,5.5,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"532","SFEI","A","2017_M_03","South Fish Egg Island",55.48442,-133.17549,2017-07-21,2017,"outside","20",2,10,2,0.2,"muddy sand","cobble",3,8,5.5,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"533","SFEI","A","2017_M_03","South Fish Egg Island",55.48442,-133.17549,2017-07-21,2017,"outside","30",3,10,1,0.1,"muddy sand","cobble",3,8,5.5,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"534","SFEI","A","2017_M_03","South Fish Egg Island",55.48442,-133.17549,2017-07-21,2017,"outside","40",4,10,3,0.3,"sand","cobble",4,8,6,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"535","SFEI","A","2017_M_03","South Fish Egg Island",55.48442,-133.17549,2017-07-21,2017,"outside","50",5,10,2,0.2,"sand","muddy sand",4,3,3.5,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"536","SFEI","A","2017_M_03","South Fish Egg Island",55.48442,-133.17549,2017-07-21,2017,"outside","60",6,10,11,1.1,"sand","gravel",4,7,5.5,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"537","SFEI","A","2017_M_03","South Fish Egg Island",55.48442,-133.17549,2017-07-21,2017,"outside","70",7,10,5,0.5,"muddy sand","gravel",3,7,5,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"538","SFEI","A","2017_M_03","South Fish Egg Island",55.48442,-133.17549,2017-07-21,2017,"outside","80",8,10,5,0.5,"muddy sand","gravel",3,7,5,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"539","SFEI","A","2017_M_03","South Fish Egg Island",55.48442,-133.17549,2017-07-21,2017,"outside","90",9,10,17,1.7,"muddy sand","gravel",3,7,5,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"540","SFEI","A","2017_M_03","South Fish Egg Island",55.48442,-133.17549,2017-07-21,2017,"outside","100",10,10,14,1.4,"sand","gravel",4,7,5.5,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"541","SWAD","A","2017_M_04","South Wadleigh Island",55.52904,-133.147,2017-07-12,2017,"edge","10",1,10,3,0.3,"muddy sand","muddy sand",3,3,3,"Ginny Eckert",""
"542","SWAD","A","2017_M_04","South Wadleigh Island",55.52904,-133.147,2017-07-12,2017,"edge","20",2,10,2,0.2,"sandy mud","sandy mud",2,2,2,"Ginny Eckert",""
"543","SWAD","A","2017_M_04","South Wadleigh Island",55.52904,-133.147,2017-07-12,2017,"edge","30",3,10,1,0.1,"muddy sand","sandy mud",3,2,2.5,"Ginny Eckert",""
"544","SWAD","A","2017_M_04","South Wadleigh Island",55.52904,-133.147,2017-07-12,2017,"edge","40",4,10,4,0.4,"muddy sand","sandy mud",3,2,2.5,"Ginny Eckert",""
"545","SWAD","A","2017_M_04","South Wadleigh Island",55.52904,-133.147,2017-07-12,2017,"edge","50",5,10,0,0,"muddy sand","sandy mud",3,2,2.5,"Ginny Eckert",""
"546","SWAD","A","2017_M_04","South Wadleigh Island",55.52904,-133.147,2017-07-12,2017,"edge","60",6,10,2,0.2,"muddy sand","sandy mud",3,2,2.5,"Ginny Eckert",""
"547","SWAD","A","2017_M_04","South Wadleigh Island",55.52904,-133.147,2017-07-12,2017,"edge","70",7,10,1,0.1,"muddy sand","sandy mud",3,2,2.5,"Ginny Eckert",""
"548","SWAD","A","2017_M_04","South Wadleigh Island",55.52904,-133.147,2017-07-12,2017,"edge","80",8,10,0,0,"sandy mud","sandy mud",2,2,2,"Ginny Eckert",""
"549","SWAD","A","2017_M_04","South Wadleigh Island",55.52904,-133.147,2017-07-12,2017,"edge","90",9,10,0,0,"muddy sand","muddy sand",3,3,3,"Ginny Eckert",""
"550","SWAD","A","2017_M_04","South Wadleigh Island",55.52904,-133.147,2017-07-12,2017,"edge","100",10,10,0,0,"muddy sand","gravel",3,7,5,"Ginny Eckert",""
"551","SWAD","A","2017_M_04","South Wadleigh Island",55.52904,-133.147,2017-07-12,2017,"inside","10",1,10,2,0.2,"mud","mud",1,1,1,"Ginny Eckert",""
"552","SWAD","A","2017_M_04","South Wadleigh Island",55.52904,-133.147,2017-07-12,2017,"inside","20",2,10,0,0,"mud","mud",1,1,1,"Ginny Eckert",""
"553","SWAD","A","2017_M_04","South Wadleigh Island",55.52904,-133.147,2017-07-12,2017,"inside","30",3,10,0,0,"mud","mud",1,1,1,"Ginny Eckert",""
"554","SWAD","A","2017_M_04","South Wadleigh Island",55.52904,-133.147,2017-07-12,2017,"inside","40",4,10,0,0,"mud","mud",1,1,1,"Ginny Eckert",""
"555","SWAD","A","2017_M_04","South Wadleigh Island",55.52904,-133.147,2017-07-12,2017,"inside","50",5,10,3,0.3,"mud","mud",1,1,1,"Ginny Eckert",""
"556","SWAD","A","2017_M_04","South Wadleigh Island",55.52904,-133.147,2017-07-12,2017,"inside","60",6,10,0,0,"mud","mud",1,1,1,"Ginny Eckert",""
"557","SWAD","A","2017_M_04","South Wadleigh Island",55.52904,-133.147,2017-07-12,2017,"inside","70",7,10,0,0,"mud","mud",1,1,1,"Ginny Eckert",""
"558","SWAD","A","2017_M_04","South Wadleigh Island",55.52904,-133.147,2017-07-12,2017,"inside","80",8,10,0,0,"mud","mud",1,1,1,"Ginny Eckert",""
"559","SWAD","A","2017_M_04","South Wadleigh Island",55.52904,-133.147,2017-07-12,2017,"inside","90",9,10,0,0,"mud","mud",1,1,1,"Ginny Eckert",""
"560","SWAD","A","2017_M_04","South Wadleigh Island",55.52904,-133.147,2017-07-12,2017,"inside","100",10,10,0,0,"mud","mud",1,1,1,"Ginny Eckert",""
"561","SWAD","A","2017_M_04","South Wadleigh Island",55.52904,-133.147,2017-07-12,2017,"outside","10",1,10,5,0.5,"muddy sand","muddy sand",3,3,3,"Ashley Bolwerk",""
"562","SWAD","A","2017_M_04","South Wadleigh Island",55.52904,-133.147,2017-07-12,2017,"outside","20",2,10,1,0.1,"sandy mud","muddy sand",2,3,2.5,"Ashley Bolwerk",""
"563","SWAD","A","2017_M_04","South Wadleigh Island",55.52904,-133.147,2017-07-12,2017,"outside","30",3,10,5,0.5,"sandy mud","mud",2,1,1.5,"Ashley Bolwerk",""
"564","SWAD","A","2017_M_04","South Wadleigh Island",55.52904,-133.147,2017-07-12,2017,"outside","40",4,10,4,0.4,"sandy mud","sandy mud",2,2,2,"Ashley Bolwerk",""
"565","SWAD","A","2017_M_04","South Wadleigh Island",55.52904,-133.147,2017-07-12,2017,"outside","50",5,10,5,0.5,"sandy mud","gravel",2,7,4.5,"Ashley Bolwerk",""
"566","SWAD","A","2017_M_04","South Wadleigh Island",55.52904,-133.147,2017-07-12,2017,"outside","60",6,10,11,1.1,"sandy mud","gravel",2,7,4.5,"Ashley Bolwerk",""
"567","SWAD","A","2017_M_04","South Wadleigh Island",55.52904,-133.147,2017-07-12,2017,"outside","70",7,10,2,0.2,"sandy mud","gravel",2,7,4.5,"Ashley Bolwerk",""
"568","SWAD","A","2017_M_04","South Wadleigh Island",55.52904,-133.147,2017-07-12,2017,"outside","80",8,10,0,0,"sandy mud","sandy mud",2,2,2,"Ashley Bolwerk",""
"569","SWAD","A","2017_M_04","South Wadleigh Island",55.52904,-133.147,2017-07-12,2017,"outside","90",9,10,0,0,"muddy sand","gravel",3,7,5,"Ashley Bolwerk",""
"570","SWAD","A","2017_M_04","South Wadleigh Island",55.52904,-133.147,2017-07-12,2017,"outside","100",10,10,0,0,"muddy sand","gravel",3,7,5,"Ashley Bolwerk",""
"571","SHIN","A","2017_M_05","Shinaku Inlet",55.59929,-133.16,2017-07-12,2017,"edge","10",1,10,3,0.3,"muddy sand","gravel",3,7,5,"Ashley Bolwerk",""
"572","SHIN","A","2017_M_05","Shinaku Inlet",55.59929,-133.16,2017-07-12,2017,"edge","20",2,10,4,0.4,"muddy sand","gravel",3,7,5,"Ashley Bolwerk",""
"573","SHIN","A","2017_M_05","Shinaku Inlet",55.59929,-133.16,2017-07-12,2017,"edge","30",3,10,1,0.1,"muddy sand","gravel",3,7,5,"Ashley Bolwerk",""
"574","SHIN","A","2017_M_05","Shinaku Inlet",55.59929,-133.16,2017-07-12,2017,"edge","40",4,10,1,0.1,"sandy mud","gravel",2,7,4.5,"Ashley Bolwerk",""
"575","SHIN","A","2017_M_05","Shinaku Inlet",55.59929,-133.16,2017-07-12,2017,"edge","50",5,10,1,0.1,"muddy sand","gravel",3,7,5,"Ashley Bolwerk",""
"576","SHIN","A","2017_M_05","Shinaku Inlet",55.59929,-133.16,2017-07-12,2017,"edge","60",6,10,0,0,"muddy sand","gravel",3,7,5,"Ashley Bolwerk",""
"577","SHIN","A","2017_M_05","Shinaku Inlet",55.59929,-133.16,2017-07-12,2017,"edge","70",7,10,0,0,"sandy mud","gravel",2,7,4.5,"Ashley Bolwerk",""
"578","SHIN","A","2017_M_05","Shinaku Inlet",55.59929,-133.16,2017-07-12,2017,"edge","80",8,10,0,0,"muddy sand","gravel",3,7,5,"Ashley Bolwerk",""
