"sp_code","date","start_time","end_time","slope","tide_time","species_common","species_scientific","fork_length","taxon","mass_g","tide_height","julian","year","place_name","bay_code","bay_sample","habitat","latitude","longitude"
"GUNNCRE",2018-06-27,643,653,"very gentle",NA,"Crescent gunnel","Pholis laeta",52,"Vertebrata",0.327704134284097,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"GUNNCRE",2018-06-27,643,653,"very gentle",NA,"Crescent gunnel","Pholis laeta",91,"Vertebrata",1.91008095256717,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"GUNNCRE",2018-07-31,915,927,"",935,"Crescent gunnel","Pholis laeta",142,"Vertebrata",7.75853409152823,0,212,2018,"Nossuk Bay","NOSK","A","eelgrass",55.7073,-133.342
"GUNNCRE",2018-07-28,810,820,"",815,"Crescent gunnel","Pholis laeta",86,"Vertebrata",1.59860626039217,-0.29,209,2018,"Sukkwan","SUKK","A","eelgrass",55.189095,-132.84324
"GUNNCRE",2018-06-27,643,653,"very gentle",NA,"Crescent gunnel","Pholis laeta",85,"Vertebrata",1.54078131800277,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"GUNNCRE",2018-06-27,643,653,"very gentle",NA,"Crescent gunnel","Pholis laeta",144,"Vertebrata",8.10799062918418,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"GUNNCRE",2018-06-27,643,653,"very gentle",NA,"Crescent gunnel","Pholis laeta",98,"Vertebrata",2.41231227320463,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"GUNNCRE",2018-06-27,643,653,"very gentle",NA,"Crescent gunnel","Pholis laeta",80,"Vertebrata",1.27293095285402,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"GUNNCRE",2018-07-29,800,815,"",834,"Crescent gunnel","Pholis laeta",124,"Vertebrata",5.06232118755056,-0.17,210,2018,"Kaguk Cove","KAGK","B","eelgrass",55.734934,-133.295111
"GUNNCRE",2018-06-27,643,653,"very gentle",NA,"Crescent gunnel","Pholis laeta",125,"Vertebrata",5.19203879620081,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"GUNNCRE",2018-07-29,800,815,"",834,"Crescent gunnel","Pholis laeta",90,"Vertebrata",1.84474054339174,-0.17,210,2018,"Kaguk Cove","KAGK","B","eelgrass",55.734934,-133.295111
"GUNNCRE",2018-06-27,643,653,"very gentle",NA,"Crescent gunnel","Pholis laeta",80,"Vertebrata",1.27293095285402,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"GUNNCRE",2018-06-27,643,653,"very gentle",NA,"Crescent gunnel","Pholis laeta",102,"Vertebrata",2.73628877612728,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"GUNNCRE",2018-06-27,643,653,"very gentle",NA,"Crescent gunnel","Pholis laeta",80,"Vertebrata",1.27293095285402,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"GUNNCRE",2018-06-27,643,653,"very gentle",NA,"Crescent gunnel","Pholis laeta",147,"Vertebrata",8.65208928423419,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"GUNNCRE",2018-06-27,643,653,"very gentle",NA,"Crescent gunnel","Pholis laeta",188,"Vertebrata",18.7788335786778,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"GUNNCRE",2018-06-27,643,653,"very gentle",NA,"Crescent gunnel","Pholis laeta",85,"Vertebrata",1.54078131800277,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"GUNNCRE",2018-07-30,855,910,"",905,"Crescent gunnel","Pholis laeta",82,"Vertebrata",1.37589414639187,-0.1,211,2018,"Guktu Bay","GUKT","A","eelgrass",55.739816,-133.312022
"GUNNCRE",2018-06-27,643,653,"very gentle",NA,"Crescent gunnel","Pholis laeta",107,"Vertebrata",3.18148798680472,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"GUNNCRE",2018-06-27,643,653,"very gentle",NA,"Crescent gunnel","Pholis laeta",95,"Vertebrata",2.18726168150524,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"GUNNCRE",2018-07-31,915,927,"",935,"Crescent gunnel","Pholis laeta",53,"Vertebrata",0.347968857506668,0,212,2018,"Nossuk Bay","NOSK","A","eelgrass",55.7073,-133.342
"GUNNCRE",2018-06-27,643,653,"very gentle",NA,"Crescent gunnel","Pholis laeta",107,"Vertebrata",3.18148798680472,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"GUNNCRE",2018-06-27,643,653,"very gentle",NA,"Crescent gunnel","Pholis laeta",91,"Vertebrata",1.91008095256717,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"GUNNCRE",2018-07-31,915,927,"",935,"Crescent gunnel","Pholis laeta",47,"Vertebrata",0.23833050898525,0,212,2018,"Nossuk Bay","NOSK","A","eelgrass",55.7073,-133.342
"GUNNCRE",2018-07-31,915,927,"",935,"Crescent gunnel","Pholis laeta",127,"Vertebrata",5.45824604800353,0,212,2018,"Nossuk Bay","NOSK","A","eelgrass",55.7073,-133.342
"GUNNCRE",2018-07-29,800,815,"",834,"Crescent gunnel","Pholis laeta",130,"Vertebrata",5.87479812718947,-0.17,210,2018,"Kaguk Cove","KAGK","B","eelgrass",55.734934,-133.295111
"GUNNCRE",2018-07-27,740,750,"",735,"Crescent gunnel","Pholis laeta",200,"Vertebrata",22.8200123083744,-0.26,208,2018,"Natzuhini Bay","NATZ","A","eelgrass",55.25051,-132.883
"GUNNCRE",2018-07-29,800,815,"",834,"Crescent gunnel","Pholis laeta",90,"Vertebrata",1.84474054339174,-0.17,210,2018,"Kaguk Cove","KAGK","B","eelgrass",55.734934,-133.295111
"GUNNCRE",2018-06-27,643,653,"very gentle",NA,"Crescent gunnel","Pholis laeta",145,"Vertebrata",8.28668050860754,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"GUNNCRE",2018-07-28,810,820,"",815,"Crescent gunnel","Pholis laeta",145,"Vertebrata",8.28668050860754,-0.29,209,2018,"Sukkwan","SUKK","A","eelgrass",55.189095,-132.84324
"GUNNCRE",2018-06-27,643,653,"very gentle",NA,"Crescent gunnel","Pholis laeta",91,"Vertebrata",1.91008095256717,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"GUNNCRE",2018-06-27,643,653,"very gentle",NA,"Crescent gunnel","Pholis laeta",85,"Vertebrata",1.54078131800277,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"GUNNCRE",2018-07-30,855,910,"",905,"Crescent gunnel","Pholis laeta",82,"Vertebrata",1.37589414639187,-0.1,211,2018,"Guktu Bay","GUKT","A","eelgrass",55.739816,-133.312022
"GUNNCRE",2018-07-28,810,820,"",815,"Crescent gunnel","Pholis laeta",41,"Vertebrata",0.1550031544924,-0.29,209,2018,"Sukkwan","SUKK","A","eelgrass",55.189095,-132.84324
"GUNNCRE",2018-07-29,800,815,"",834,"Crescent gunnel","Pholis laeta",41,"Vertebrata",0.1550031544924,-0.17,210,2018,"Kaguk Cove","KAGK","B","eelgrass",55.734934,-133.295111
"GUNNCRE",2018-07-29,800,815,"",834,"Crescent gunnel","Pholis laeta",90,"Vertebrata",1.84474054339174,-0.17,210,2018,"Kaguk Cove","KAGK","B","eelgrass",55.734934,-133.295111
"GUNNCRE",2018-06-27,643,653,"very gentle",NA,"Crescent gunnel","Pholis laeta",70,"Vertebrata",0.835853593714961,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"GUNNCRE",2018-06-27,643,653,"very gentle",NA,"Crescent gunnel","Pholis laeta",90,"Vertebrata",1.84474054339174,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"GUNNCRE",2018-06-27,643,653,"very gentle",NA,"Crescent gunnel","Pholis laeta",45,"Vertebrata",0.207821658516095,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"GUNNCRE",2018-06-27,643,653,"very gentle",NA,"Crescent gunnel","Pholis laeta",168,"Vertebrata",13.176365262496,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"GUNNCRE",2018-07-27,740,750,"",735,"Crescent gunnel","Pholis laeta",60,"Vertebrata",0.51433707021621,-0.26,208,2018,"Natzuhini Bay","NATZ","A","eelgrass",55.25051,-132.883
"GUNNCRE",2018-07-31,915,927,"",935,"Crescent gunnel","Pholis laeta",47,"Vertebrata",0.23833050898525,0,212,2018,"Nossuk Bay","NOSK","A","eelgrass",55.7073,-133.342
"GUNNCRE",2018-07-29,800,815,"",834,"Crescent gunnel","Pholis laeta",110,"Vertebrata",3.47102983178273,-0.17,210,2018,"Kaguk Cove","KAGK","B","eelgrass",55.734934,-133.295111
"GUNNCRE",2018-07-30,855,910,"",905,"Crescent gunnel","Pholis laeta",140,"Vertebrata",7.41950104563457,-0.1,211,2018,"Guktu Bay","GUKT","A","eelgrass",55.739816,-133.312022
"GUNNCRE",2018-07-29,800,815,"",834,"Crescent gunnel","Pholis laeta",72,"Vertebrata",0.913416288174565,-0.17,210,2018,"Kaguk Cove","KAGK","B","eelgrass",55.734934,-133.295111
"GUNNCRE",2018-07-30,855,910,"",905,"Crescent gunnel","Pholis laeta",129,"Vertebrata",5.73362091172163,-0.1,211,2018,"Guktu Bay","GUKT","A","eelgrass",55.739816,-133.312022
"GUNNCRE",2018-07-30,855,910,"",905,"Crescent gunnel","Pholis laeta",82,"Vertebrata",1.37589414639187,-0.1,211,2018,"Guktu Bay","GUKT","A","eelgrass",55.739816,-133.312022
"GUNNCRE",2018-07-30,855,910,"",905,"Crescent gunnel","Pholis laeta",110,"Vertebrata",3.47102983178273,-0.1,211,2018,"Guktu Bay","GUKT","A","eelgrass",55.739816,-133.312022
"GUNNCRE",2018-07-29,800,815,"",834,"Crescent gunnel","Pholis laeta",124,"Vertebrata",5.06232118755056,-0.17,210,2018,"Kaguk Cove","KAGK","B","eelgrass",55.734934,-133.295111
"GUNNCRE",2018-07-29,800,815,"",834,"Crescent gunnel","Pholis laeta",98,"Vertebrata",2.41231227320463,-0.17,210,2018,"Kaguk Cove","KAGK","B","eelgrass",55.734934,-133.295111
"GUNNCRE",2018-06-27,643,653,"very gentle",NA,"Crescent gunnel","Pholis laeta",100,"Vertebrata",2.57081833121341,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"GUNNCRE",2018-06-27,643,653,"very gentle",NA,"Crescent gunnel","Pholis laeta",40,"Vertebrata",0.143403701266416,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"GUNNCRE",2018-06-27,643,653,"very gentle",NA,"Crescent gunnel","Pholis laeta",100,"Vertebrata",2.57081833121341,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"GUNNCRE",2018-06-27,643,653,"very gentle",NA,"Crescent gunnel","Pholis laeta",70,"Vertebrata",0.835853593714961,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"GUNNCRE",2018-07-29,800,815,"",834,"Crescent gunnel","Pholis laeta",140,"Vertebrata",7.41950104563457,-0.17,210,2018,"Kaguk Cove","KAGK","B","eelgrass",55.734934,-133.295111
"GUNNCRE",2018-07-28,810,820,"",815,"Crescent gunnel","Pholis laeta",86,"Vertebrata",1.59860626039217,-0.29,209,2018,"Sukkwan","SUKK","A","eelgrass",55.189095,-132.84324
"GUNNCRE",2018-07-29,800,815,"",834,"Crescent gunnel","Pholis laeta",90,"Vertebrata",1.84474054339174,-0.17,210,2018,"Kaguk Cove","KAGK","B","eelgrass",55.734934,-133.295111
"GUNNCRE",2018-07-29,800,815,"",834,"Crescent gunnel","Pholis laeta",120,"Vertebrata",4.56554169171778,-0.17,210,2018,"Kaguk Cove","KAGK","B","eelgrass",55.734934,-133.295111
"GUNNCRE",2018-07-29,800,815,"",834,"Crescent gunnel","Pholis laeta",55,"Vertebrata",0.391033405203772,-0.17,210,2018,"Kaguk Cove","KAGK","B","eelgrass",55.734934,-133.295111
"GUNNCRE",2018-07-29,800,815,"",834,"Crescent gunnel","Pholis laeta",100,"Vertebrata",2.57081833121341,-0.17,210,2018,"Kaguk Cove","KAGK","B","eelgrass",55.734934,-133.295111
"GUNNCRE",2018-07-29,800,815,"",834,"Crescent gunnel","Pholis laeta",75,"Vertebrata",1.03875796685578,-0.17,210,2018,"Kaguk Cove","KAGK","B","eelgrass",55.734934,-133.295111
"GUNNCRE",2018-06-27,643,653,"very gentle",NA,"Crescent gunnel","Pholis laeta",100,"Vertebrata",2.57081833121341,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"GUNNCRE",2018-07-28,810,820,"",815,"Crescent gunnel","Pholis laeta",87,"Vertebrata",1.65789504566169,-0.29,209,2018,"Sukkwan","SUKK","A","eelgrass",55.189095,-132.84324
"GUNNCRE",2018-07-29,800,815,"",834,"Crescent gunnel","Pholis laeta",75,"Vertebrata",1.03875796685578,-0.17,210,2018,"Kaguk Cove","KAGK","B","eelgrass",55.734934,-133.295111
"GUNNCRE",2018-06-27,643,653,"very gentle",NA,"Crescent gunnel","Pholis laeta",96,"Vertebrata",2.26061066446107,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"GUNNCRE",2018-06-27,643,653,"very gentle",NA,"Crescent gunnel","Pholis laeta",80,"Vertebrata",1.27293095285402,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"GUNNCRE",2018-07-31,915,927,"",935,"Crescent gunnel","Pholis laeta",135,"Vertebrata",6.61641532274296,0,212,2018,"Nossuk Bay","NOSK","A","eelgrass",55.7073,-133.342
"GUNNCRE",2018-06-27,643,653,"very gentle",NA,"Crescent gunnel","Pholis laeta",143,"Vertebrata",7.93194886919577,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"GUNNCRE",2018-06-27,643,653,"very gentle",NA,"Crescent gunnel","Pholis laeta",168,"Vertebrata",13.176365262496,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"GUNNCRE",2018-07-28,810,820,"",815,"Crescent gunnel","Pholis laeta",120,"Vertebrata",4.56554169171778,-0.29,209,2018,"Sukkwan","SUKK","A","eelgrass",55.189095,-132.84324
"GUNNCRE",2018-07-29,800,815,"",834,"Crescent gunnel","Pholis laeta",190,"Vertebrata",19.415350313776,-0.17,210,2018,"Kaguk Cove","KAGK","B","eelgrass",55.734934,-133.295111
"GUNNCRE",2018-06-27,643,653,"very gentle",NA,"Crescent gunnel","Pholis laeta",143,"Vertebrata",7.93194886919577,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"GUNNCRE",2018-07-30,855,910,"",905,"Crescent gunnel","Pholis laeta",75,"Vertebrata",1.03875796685578,-0.1,211,2018,"Guktu Bay","GUKT","A","eelgrass",55.739816,-133.312022
"GUNNCRE",2018-07-31,915,927,"",935,"Crescent gunnel","Pholis laeta",142,"Vertebrata",7.75853409152823,0,212,2018,"Nossuk Bay","NOSK","A","eelgrass",55.7073,-133.342
"GUNNCRE",2018-06-27,643,653,"very gentle",NA,"Crescent gunnel","Pholis laeta",168,"Vertebrata",13.176365262496,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"GUNNCRE",2018-06-30,817,825,"gradual",NA,"Crescent gunnel","Pholis laeta",110,"Vertebrata",3.47102983178273,-3.4,181,2018,"Nossuk Bay","NOSK","B","eelgrass",55.723677,-133.324157
"GUNNCRE",2018-07-28,810,820,"",815,"Crescent gunnel","Pholis laeta",135,"Vertebrata",6.61641532274296,-0.29,209,2018,"Sukkwan","SUKK","A","eelgrass",55.189095,-132.84324
"GUNNCRE",2018-06-27,643,653,"very gentle",NA,"Crescent gunnel","Pholis laeta",147,"Vertebrata",8.65208928423419,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"GUNNCRE",2018-06-27,643,653,"very gentle",NA,"Crescent gunnel","Pholis laeta",85,"Vertebrata",1.54078131800277,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"GUNNCRE",2018-07-27,740,750,"",735,"Crescent gunnel","Pholis laeta",154,"Vertebrata",10.0175532256242,-0.26,208,2018,"Natzuhini Bay","NATZ","A","eelgrass",55.25051,-132.883
"GUNNCRE",2018-07-31,915,927,"",935,"Crescent gunnel","Pholis laeta",121,"Vertebrata",4.68646420746464,0,212,2018,"Nossuk Bay","NOSK","A","eelgrass",55.7073,-133.342
"GUNNCRE",2018-06-27,643,653,"very gentle",NA,"Crescent gunnel","Pholis laeta",75,"Vertebrata",1.03875796685578,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"GUNNCRE",2018-06-27,643,653,"very gentle",NA,"Crescent gunnel","Pholis laeta",90,"Vertebrata",1.84474054339174,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"GUNNCRE",2018-06-27,643,653,"very gentle",NA,"Crescent gunnel","Pholis laeta",168,"Vertebrata",13.176365262496,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"GUNNCRE",2018-06-27,643,653,"very gentle",NA,"Crescent gunnel","Pholis laeta",45,"Vertebrata",0.207821658516095,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"GUNNCRE",2018-06-30,817,825,"gradual",NA,"Crescent gunnel","Pholis laeta",94,"Vertebrata",2.1155540562594,-3.4,181,2018,"Nossuk Bay","NOSK","B","eelgrass",55.723677,-133.324157
"GUNNCRE",2018-07-29,800,815,"",834,"Crescent gunnel","Pholis laeta",125,"Vertebrata",5.19203879620081,-0.17,210,2018,"Kaguk Cove","KAGK","B","eelgrass",55.734934,-133.295111
"GUNNCRE",2018-07-29,800,815,"",834,"Crescent gunnel","Pholis laeta",110,"Vertebrata",3.47102983178273,-0.17,210,2018,"Kaguk Cove","KAGK","B","eelgrass",55.734934,-133.295111
"GUNNCRE",2018-06-27,643,653,"very gentle",NA,"Crescent gunnel","Pholis laeta",95,"Vertebrata",2.18726168150524,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"GUNNCRE",2018-07-29,800,815,"",834,"Crescent gunnel","Pholis laeta",116,"Vertebrata",4.10311844588404,-0.17,210,2018,"Kaguk Cove","KAGK","B","eelgrass",55.734934,-133.295111
"GUNNCRE",2018-07-28,810,820,"",815,"Crescent gunnel","Pholis laeta",104,"Vertebrata",2.90888402617645,-0.29,209,2018,"Sukkwan","SUKK","A","eelgrass",55.189095,-132.84324
"GUNNCRE",2018-07-28,810,820,"",815,"Crescent gunnel","Pholis laeta",145,"Vertebrata",8.28668050860754,-0.29,209,2018,"Sukkwan","SUKK","A","eelgrass",55.189095,-132.84324
"GUNNCRE",2018-07-28,810,820,"",815,"Crescent gunnel","Pholis laeta",120,"Vertebrata",4.56554169171778,-0.29,209,2018,"Sukkwan","SUKK","A","eelgrass",55.189095,-132.84324
"GUNNCRE",2018-06-27,643,653,"very gentle",NA,"Crescent gunnel","Pholis laeta",140,"Vertebrata",7.41950104563457,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"GUNNCRE",2018-06-27,643,653,"very gentle",NA,"Crescent gunnel","Pholis laeta",102,"Vertebrata",2.73628877612728,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"GUNNCRE",2018-06-27,643,653,"very gentle",NA,"Crescent gunnel","Pholis laeta",85,"Vertebrata",1.54078131800277,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"GUNNCRE",2018-07-29,800,815,"",834,"Crescent gunnel","Pholis laeta",135,"Vertebrata",6.61641532274296,-0.17,210,2018,"Kaguk Cove","KAGK","B","eelgrass",55.734934,-133.295111
"GUNNCRE",2018-06-30,817,825,"gradual",NA,"Crescent gunnel","Pholis laeta",140,"Vertebrata",7.41950104563457,-3.4,181,2018,"Nossuk Bay","NOSK","B","eelgrass",55.723677,-133.324157
"GUNNCRE",2018-07-31,915,927,"",935,"Crescent gunnel","Pholis laeta",90,"Vertebrata",1.84474054339174,0,212,2018,"Nossuk Bay","NOSK","A","eelgrass",55.7073,-133.342
"GUNNCRE",2018-06-30,817,825,"gradual",NA,"Crescent gunnel","Pholis laeta",80,"Vertebrata",1.27293095285402,-3.4,181,2018,"Nossuk Bay","NOSK","B","eelgrass",55.723677,-133.324157
"GUNNCRE",2018-06-27,643,653,"very gentle",NA,"Crescent gunnel","Pholis laeta",85,"Vertebrata",1.54078131800277,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"GUNNCRE",2018-07-31,915,927,"",935,"Crescent gunnel","Pholis laeta",161,"Vertebrata",11.523194634845,0,212,2018,"Nossuk Bay","NOSK","A","eelgrass",55.7073,-133.342
"GUNNCRE",2018-06-27,643,653,"very gentle",NA,"Crescent gunnel","Pholis laeta",85,"Vertebrata",1.54078131800277,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"GUNNCRE",2018-07-29,800,815,"",834,"Crescent gunnel","Pholis laeta",65,"Vertebrata",0.661833066234344,-0.17,210,2018,"Kaguk Cove","KAGK","B","eelgrass",55.734934,-133.295111
"GUNNCRE",2018-07-30,855,910,"",905,"Crescent gunnel","Pholis laeta",150,"Vertebrata",9.22059303112353,-0.1,211,2018,"Guktu Bay","GUKT","A","eelgrass",55.739816,-133.312022
"GUNNCRE",2018-07-29,800,815,"",834,"Crescent gunnel","Pholis laeta",120,"Vertebrata",4.56554169171778,-0.17,210,2018,"Kaguk Cove","KAGK","B","eelgrass",55.734934,-133.295111
"GUNNCRE",2018-06-27,643,653,"very gentle",NA,"Crescent gunnel","Pholis laeta",144,"Vertebrata",8.10799062918418,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"GUNNCRE",2018-06-27,643,653,"very gentle",NA,"Crescent gunnel","Pholis laeta",125,"Vertebrata",5.19203879620081,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"GUNNCRE",2018-07-29,800,815,"",834,"Crescent gunnel","Pholis laeta",115,"Vertebrata",3.99272671021854,-0.17,210,2018,"Kaguk Cove","KAGK","B","eelgrass",55.734934,-133.295111
"GUNNCRE",2018-07-31,915,927,"",935,"Crescent gunnel","Pholis laeta",145,"Vertebrata",8.28668050860754,0,212,2018,"Nossuk Bay","NOSK","A","eelgrass",55.7073,-133.342
"GUNNCRE",2018-07-29,800,815,"",834,"Crescent gunnel","Pholis laeta",120,"Vertebrata",4.56554169171778,-0.17,210,2018,"Kaguk Cove","KAGK","B","eelgrass",55.734934,-133.295111
"GUNNCRE",2018-06-27,643,653,"very gentle",NA,"Crescent gunnel","Pholis laeta",90,"Vertebrata",1.84474054339174,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"GUNNCRE",2018-06-27,643,653,"very gentle",NA,"Crescent gunnel","Pholis laeta",107,"Vertebrata",3.18148798680472,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"GUNNCRE",2018-06-27,643,653,"very gentle",NA,"Crescent gunnel","Pholis laeta",80,"Vertebrata",1.27293095285402,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"GUNNCRE",2018-07-31,915,927,"",935,"Crescent gunnel","Pholis laeta",50,"Vertebrata",0.289618901286811,0,212,2018,"Nossuk Bay","NOSK","A","eelgrass",55.7073,-133.342
"GUNNCRE",2018-06-27,643,653,"very gentle",NA,"Crescent gunnel","Pholis laeta",188,"Vertebrata",18.7788335786778,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"GUNNCRE",2018-07-29,800,815,"",834,"Crescent gunnel","Pholis laeta",140,"Vertebrata",7.41950104563457,-0.17,210,2018,"Kaguk Cove","KAGK","B","eelgrass",55.734934,-133.295111
"GUNNCRE",2018-06-27,643,653,"very gentle",NA,"Crescent gunnel","Pholis laeta",100,"Vertebrata",2.57081833121341,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"GUNNCRE",2018-06-27,643,653,"very gentle",NA,"Crescent gunnel","Pholis laeta",100,"Vertebrata",2.57081833121341,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"GUNNCRE",2018-06-27,643,653,"very gentle",NA,"Crescent gunnel","Pholis laeta",147,"Vertebrata",8.65208928423419,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
