"sp_code","bay_id","date","start_time","end_time","slope","tide_height","tide_time","species_common","species_scientific","fork_length","taxon","abundance","mass_g","julian","year","latitude","longitude","habitat","place_name"
"PERCHSH","ABES_A",2022-07-18,"1015","1030","moderate","-0.2","111","Shiner perch","Cymatogaster aggregata",119,"fish",1,34.5291935108706,199,2022,55.554811,-133.174355,"eelgrass","Abbess Island"
"PERCHSH","ABES_A",2022-07-18,"1015","1030","moderate","-0.2","111","Shiner perch","Cymatogaster aggregata",139,"fish",1,55.2000292845564,199,2022,55.554811,-133.174355,"eelgrass","Abbess Island"
"PERCHSH","ABES_A",2022-07-18,"1015","1030","moderate","-0.2","111","Shiner perch","Cymatogaster aggregata",120,"fish",1,35.412939251962,199,2022,55.554811,-133.174355,"eelgrass","Abbess Island"
"PERCHSH","ABES_A",2022-07-18,"1015","1030","moderate","-0.2","111","Shiner perch","Cymatogaster aggregata",135,"fish",1,50.5408558854464,199,2022,55.554811,-133.174355,"eelgrass","Abbess Island"
"PERCHSH","ABES_A",2022-07-18,"1015","1030","moderate","-0.2","111","Shiner perch","Cymatogaster aggregata",109,"fish",1,26.488821401182,199,2022,55.554811,-133.174355,"eelgrass","Abbess Island"
"PERCHSH","ABES_A",2022-07-18,"1015","1030","moderate","-0.2","111","Shiner perch","Cymatogaster aggregata",135,"fish",1,50.5408558854464,199,2022,55.554811,-133.174355,"eelgrass","Abbess Island"
"PERCHSH","ABES_A",2022-07-18,"1015","1030","moderate","-0.2","111","Shiner perch","Cymatogaster aggregata",129,"fish",1,44.0570624213828,199,2022,55.554811,-133.174355,"eelgrass","Abbess Island"
"PERCHSH","ABES_A",2022-07-18,"1015","1030","moderate","-0.2","111","Shiner perch","Cymatogaster aggregata",120,"fish",1,35.412939251962,199,2022,55.554811,-133.174355,"eelgrass","Abbess Island"
"PERCHSH","NSTP_A",2022-07-03,"900","915","moderate/steep","0","1016","Shiner perch","Cymatogaster aggregata",109,"fish",1,26.488821401182,184,2022,55.665754,-133.40493,"mixed","North St. Philips"
"PERCHSH","ABES_A",2022-07-18,"1015","1030","moderate","-0.2","111","Shiner perch","Cymatogaster aggregata",117,"fish",1,32.8061989146819,199,2022,55.554811,-133.174355,"eelgrass","Abbess Island"
"PERCHSH","ABES_A",2022-07-18,"1015","1030","moderate","-0.2","111","Shiner perch","Cymatogaster aggregata",118,"fish",1,33.6603225609226,199,2022,55.554811,-133.174355,"eelgrass","Abbess Island"
"PERCHSH","NATZ_A",2022-07-15,"645","705","gentle","-2.5","848","Shiner perch","Cymatogaster aggregata",126,"fish",1,41.0349262871449,196,2022,55.25051,-132.883,"eelgrass","Natzuhini Bay"
"PERCHSH","KLWA_A",2022-07-25,"450","510","gentle","0.2","546","Shiner perch","Cymatogaster aggregata",132,"fish",1,47.2245560194992,206,2022,55.577767,-133.0941,"eelgrass","Klawock Airport"
"PERCHSH","ABES_A",2022-07-18,"1015","1030","moderate","-0.2","111","Shiner perch","Cymatogaster aggregata",122,"fish",1,37.2255651642876,199,2022,55.554811,-133.174355,"eelgrass","Abbess Island"
"PERCHSH","KLWA_A",2022-07-25,"450","510","gentle","0.2","546","Shiner perch","Cymatogaster aggregata",133,"fish",1,48.3132849215722,206,2022,55.577767,-133.0941,"eelgrass","Klawock Airport"
"PERCHSH","ABES_A",2022-07-18,"1015","1030","moderate","-0.2","111","Shiner perch","Cymatogaster aggregata",122,"fish",1,37.2255651642876,199,2022,55.554811,-133.174355,"eelgrass","Abbess Island"
"PERCHSH","ABES_A",2022-07-18,"1015","1030","moderate","-0.2","111","Shiner perch","Cymatogaster aggregata",135,"fish",1,50.5408558854464,199,2022,55.554811,-133.174355,"eelgrass","Abbess Island"
"PERCHSH","ABES_A",2022-07-18,"1015","1030","moderate","-0.2","111","Shiner perch","Cymatogaster aggregata",122,"fish",1,37.2255651642876,199,2022,55.554811,-133.174355,"eelgrass","Abbess Island"
"PERCHSH","ABES_A",2022-07-18,"1015","1030","moderate","-0.2","111","Shiner perch","Cymatogaster aggregata",139,"fish",1,55.2000292845564,199,2022,55.554811,-133.174355,"eelgrass","Abbess Island"
"PERCHSH","KLWA_A",2022-07-25,"450","510","gentle","0.2","546","Shiner perch","Cymatogaster aggregata",43,"fish",1,1.59628101029159,206,2022,55.577767,-133.0941,"eelgrass","Klawock Airport"
"PERCHSH","ABES_A",2022-07-18,"1015","1030","moderate","-0.2","111","Shiner perch","Cymatogaster aggregata",109,"fish",1,26.488821401182,199,2022,55.554811,-133.174355,"eelgrass","Abbess Island"
"PERCHSH","ABES_A",2022-07-18,"1015","1030","moderate","-0.2","111","Shiner perch","Cymatogaster aggregata",123,"fish",1,38.1547004168403,199,2022,55.554811,-133.174355,"eelgrass","Abbess Island"
"PERCHSH","ABES_A",2022-07-18,"1015","1030","moderate","-0.2","111","Shiner perch","Cymatogaster aggregata",118,"fish",1,33.6603225609226,199,2022,55.554811,-133.174355,"eelgrass","Abbess Island"
"PERCHSH","ABES_A",2022-07-18,"1015","1030","moderate","-0.2","111","Shiner perch","Cymatogaster aggregata",126,"fish",1,41.0349262871449,199,2022,55.554811,-133.174355,"eelgrass","Abbess Island"
"PERCHSH","KLWA_A",2022-07-25,"450","510","gentle","0.2","546","Shiner perch","Cymatogaster aggregata",43,"fish",1,1.59628101029159,206,2022,55.577767,-133.0941,"eelgrass","Klawock Airport"
"PERCHSH","ABES_A",2022-07-18,"1015","1030","moderate","-0.2","111","Shiner perch","Cymatogaster aggregata",124,"fish",1,39.0992206228319,199,2022,55.554811,-133.174355,"eelgrass","Abbess Island"
"PERCHSH","ABES_A",2022-07-18,"1015","1030","moderate","-0.2","111","Shiner perch","Cymatogaster aggregata",93,"fish",1,16.4003499836413,199,2022,55.554811,-133.174355,"eelgrass","Abbess Island"
"PERCHSH","KLWA_A",2022-07-25,"450","510","gentle","0.2","546","Shiner perch","Cymatogaster aggregata",43,"fish",1,1.59628101029159,206,2022,55.577767,-133.0941,"eelgrass","Klawock Airport"
"PERCHSH","ABES_A",2022-07-18,"1015","1030","moderate","-0.2","111","Shiner perch","Cymatogaster aggregata",135,"fish",1,50.5408558854464,199,2022,55.554811,-133.174355,"eelgrass","Abbess Island"
"PERCHSH","ABES_A",2022-07-18,"1015","1030","moderate","-0.2","111","Shiner perch","Cymatogaster aggregata",93,"fish",1,16.4003499836413,199,2022,55.554811,-133.174355,"eelgrass","Abbess Island"
"PERCHSH","ABES_A",2022-07-18,"1015","1030","moderate","-0.2","111","Shiner perch","Cymatogaster aggregata",119,"fish",1,34.5291935108706,199,2022,55.554811,-133.174355,"eelgrass","Abbess Island"
"PERCHSH","NFEI_A",2022-07-17,"845","900","gentle","-1.2","1017","Shiner perch","Cymatogaster aggregata",113,"fish",1,29.5346283781301,198,2022,55.49709,-133.17,"eelgrass","North Fish Egg Island"
"PERCHSH","ABES_A",2022-07-18,"1015","1030","moderate","-0.2","111","Shiner perch","Cymatogaster aggregata",122,"fish",1,37.2255651642876,199,2022,55.554811,-133.174355,"eelgrass","Abbess Island"
"PERCHSH","ABES_A",2022-07-18,"1015","1030","moderate","-0.2","111","Shiner perch","Cymatogaster aggregata",121,"fish",1,36.3116872930615,199,2022,55.554811,-133.174355,"eelgrass","Abbess Island"
"PERCHSH","ABES_A",2022-07-18,"1015","1030","moderate","-0.2","111","Shiner perch","Cymatogaster aggregata",93,"fish",1,16.4003499836413,199,2022,55.554811,-133.174355,"eelgrass","Abbess Island"
"PERCHSH","ILDE_A",2022-06-26,"530","545","moderate","-0.2","609","Shiner perch","Cymatogaster aggregata",120,"fish",1,35.412939251962,177,2022,55.577071,-133.26439,"mixed","Point Ildefonso"
"PERCHSH","ABES_A",2022-07-18,"1015","1030","moderate","-0.2","111","Shiner perch","Cymatogaster aggregata",135,"fish",1,50.5408558854464,199,2022,55.554811,-133.174355,"eelgrass","Abbess Island"
"PERCHSH","ILDE_A",2022-06-26,"530","545","moderate","-0.2","609","Shiner perch","Cymatogaster aggregata",105,"fish",1,23.6606294748899,177,2022,55.577071,-133.26439,"mixed","Point Ildefonso"
"PERCHSH","ILDE_A",2022-06-26,"530","545","moderate","-0.2","609","Shiner perch","Cymatogaster aggregata",110,"fish",1,27.2295535338537,177,2022,55.577071,-133.26439,"mixed","Point Ildefonso"
"PERCHSH","ILDE_A",2022-06-26,"530","545","moderate","-0.2","609","Shiner perch","Cymatogaster aggregata",121,"fish",1,36.3116872930615,177,2022,55.577071,-133.26439,"mixed","Point Ildefonso"
"PERCHSH","ABES_A",2022-07-18,"1015","1030","moderate","-0.2","111","Shiner perch","Cymatogaster aggregata",120,"fish",1,35.412939251962,199,2022,55.554811,-133.174355,"eelgrass","Abbess Island"
"PERCHSH","ABES_A",2022-07-18,"1015","1030","moderate","-0.2","111","Shiner perch","Cymatogaster aggregata",109,"fish",1,26.488821401182,199,2022,55.554811,-133.174355,"eelgrass","Abbess Island"
"PERCHSH","ABES_A",2022-07-18,"1015","1030","moderate","-0.2","111","Shiner perch","Cymatogaster aggregata",93,"fish",1,16.4003499836413,199,2022,55.554811,-133.174355,"eelgrass","Abbess Island"
"PERCHSH","ABES_A",2022-07-18,"1015","1030","moderate","-0.2","111","Shiner perch","Cymatogaster aggregata",124,"fish",1,39.0992206228319,199,2022,55.554811,-133.174355,"eelgrass","Abbess Island"
"PERCHSH","ABES_A",2022-07-18,"1015","1030","moderate","-0.2","111","Shiner perch","Cymatogaster aggregata",119,"fish",1,34.5291935108706,199,2022,55.554811,-133.174355,"eelgrass","Abbess Island"
"PERCHSH","ABES_A",2022-07-18,"1015","1030","moderate","-0.2","111","Shiner perch","Cymatogaster aggregata",121,"fish",1,36.3116872930615,199,2022,55.554811,-133.174355,"eelgrass","Abbess Island"
"PERCHSH","ABES_A",2022-07-18,"1015","1030","moderate","-0.2","111","Shiner perch","Cymatogaster aggregata",124,"fish",1,39.0992206228319,199,2022,55.554811,-133.174355,"eelgrass","Abbess Island"
"PERCHSH","ABES_A",2022-07-18,"1015","1030","moderate","-0.2","111","Shiner perch","Cymatogaster aggregata",121,"fish",1,36.3116872930615,199,2022,55.554811,-133.174355,"eelgrass","Abbess Island"
"PERCHSH","ABES_A",2022-07-18,"1015","1030","moderate","-0.2","111","Shiner perch","Cymatogaster aggregata",117,"fish",1,32.8061989146819,199,2022,55.554811,-133.174355,"eelgrass","Abbess Island"
"PERCHSH","ABES_A",2022-07-18,"1015","1030","moderate","-0.2","111","Shiner perch","Cymatogaster aggregata",135,"fish",1,50.5408558854464,199,2022,55.554811,-133.174355,"eelgrass","Abbess Island"
"PERCHSH","ABES_A",2022-07-18,"1015","1030","moderate","-0.2","111","Shiner perch","Cymatogaster aggregata",117,"fish",1,32.8061989146819,199,2022,55.554811,-133.174355,"eelgrass","Abbess Island"
"PERCHSH","ABES_A",2022-07-18,"1015","1030","moderate","-0.2","111","Shiner perch","Cymatogaster aggregata",119,"fish",1,34.5291935108706,199,2022,55.554811,-133.174355,"eelgrass","Abbess Island"
"PERCHSH","ABES_A",2022-07-18,"1015","1030","moderate","-0.2","111","Shiner perch","Cymatogaster aggregata",122,"fish",1,37.2255651642876,199,2022,55.554811,-133.174355,"eelgrass","Abbess Island"
"PERCHSH","ABES_A",2022-07-18,"1015","1030","moderate","-0.2","111","Shiner perch","Cymatogaster aggregata",121,"fish",1,36.3116872930615,199,2022,55.554811,-133.174355,"eelgrass","Abbess Island"
"PERCHSH","ABES_A",2022-07-18,"1015","1030","moderate","-0.2","111","Shiner perch","Cymatogaster aggregata",121,"fish",1,36.3116872930615,199,2022,55.554811,-133.174355,"eelgrass","Abbess Island"
"PERCHSH","ABES_A",2022-07-18,"1015","1030","moderate","-0.2","111","Shiner perch","Cymatogaster aggregata",135,"fish",1,50.5408558854464,199,2022,55.554811,-133.174355,"eelgrass","Abbess Island"
"PERCHSH","ABES_A",2022-07-18,"1015","1030","moderate","-0.2","111","Shiner perch","Cymatogaster aggregata",122,"fish",1,37.2255651642876,199,2022,55.554811,-133.174355,"eelgrass","Abbess Island"
"PERCHSH","ABES_A",2022-07-18,"1015","1030","moderate","-0.2","111","Shiner perch","Cymatogaster aggregata",133,"fish",1,48.3132849215722,199,2022,55.554811,-133.174355,"eelgrass","Abbess Island"
"PERCHSH","KLWA_A",2022-07-25,"450","510","gentle","0.2","546","Shiner perch","Cymatogaster aggregata",42,"fish",1,1.48678259490795,206,2022,55.577767,-133.0941,"eelgrass","Klawock Airport"
"PERCHSH","ABES_A",2022-07-18,"1015","1030","moderate","-0.2","111","Shiner perch","Cymatogaster aggregata",118,"fish",1,33.6603225609226,199,2022,55.554811,-133.174355,"eelgrass","Abbess Island"
"PERCHSH","ABES_A",2022-07-18,"1015","1030","moderate","-0.2","111","Shiner perch","Cymatogaster aggregata",135,"fish",1,50.5408558854464,199,2022,55.554811,-133.174355,"eelgrass","Abbess Island"
"PERCHSH","ABES_A",2022-07-18,"1015","1030","moderate","-0.2","111","Shiner perch","Cymatogaster aggregata",120,"fish",1,35.412939251962,199,2022,55.554811,-133.174355,"eelgrass","Abbess Island"
"PERCHSH","ABES_A",2022-07-18,"1015","1030","moderate","-0.2","111","Shiner perch","Cymatogaster aggregata",120,"fish",1,35.412939251962,199,2022,55.554811,-133.174355,"eelgrass","Abbess Island"
"PERCHSH","ABES_A",2022-07-18,"1015","1030","moderate","-0.2","111","Shiner perch","Cymatogaster aggregata",123,"fish",1,38.1547004168403,199,2022,55.554811,-133.174355,"eelgrass","Abbess Island"
"PERCHSH","SHIN_A",2022-07-14,"600","620","gentle","-2.7","801","Shiner perch","Cymatogaster aggregata",142,"fish",1,58.8769645363764,195,2022,55.59929,-133.16,"eelgrass","Shinaku Inlet"
"PERCHSH","ABES_A",2022-07-18,"1015","1030","moderate","-0.2","111","Shiner perch","Cymatogaster aggregata",122,"fish",1,37.2255651642876,199,2022,55.554811,-133.174355,"eelgrass","Abbess Island"
"PERCHSH","ABES_A",2022-07-18,"1015","1030","moderate","-0.2","111","Shiner perch","Cymatogaster aggregata",119,"fish",1,34.5291935108706,199,2022,55.554811,-133.174355,"eelgrass","Abbess Island"
"PERCHSH","ABES_A",2022-07-18,"1015","1030","moderate","-0.2","111","Shiner perch","Cymatogaster aggregata",121,"fish",1,36.3116872930615,199,2022,55.554811,-133.174355,"eelgrass","Abbess Island"
"PERCHSH","ABES_A",2022-07-18,"1015","1030","moderate","-0.2","111","Shiner perch","Cymatogaster aggregata",119,"fish",1,34.5291935108706,199,2022,55.554811,-133.174355,"eelgrass","Abbess Island"
"PERCHSH","ABES_A",2022-07-18,"1015","1030","moderate","-0.2","111","Shiner perch","Cymatogaster aggregata",135,"fish",1,50.5408558854464,199,2022,55.554811,-133.174355,"eelgrass","Abbess Island"
"PERCHSH","NFEI_A",2022-07-17,"845","900","gentle","-1.2","1017","Shiner perch","Cymatogaster aggregata",125,"fish",1,40.0592533751203,198,2022,55.49709,-133.17,"eelgrass","North Fish Egg Island"
"PERCHSH","ABES_A",2022-07-18,"1015","1030","moderate","-0.2","111","Shiner perch","Cymatogaster aggregata",105,"fish",1,23.6606294748899,199,2022,55.554811,-133.174355,"eelgrass","Abbess Island"
"PERCHSH","NFEI_A",2022-07-17,"845","900","gentle","-1.2","1017","Shiner perch","Cymatogaster aggregata",45,"fish",1,1.83120262813224,198,2022,55.49709,-133.17,"eelgrass","North Fish Egg Island"
"PERCHSH","ABES_A",2022-07-18,"1015","1030","moderate","-0.2","111","Shiner perch","Cymatogaster aggregata",122,"fish",1,37.2255651642876,199,2022,55.554811,-133.174355,"eelgrass","Abbess Island"
"PERCHSH","NFEI_A",2022-07-17,"845","900","gentle","-1.2","1017","Shiner perch","Cymatogaster aggregata",120,"fish",1,35.412939251962,198,2022,55.49709,-133.17,"eelgrass","North Fish Egg Island"
"PERCHSH","NFEI_A",2022-07-17,"845","900","gentle","-1.2","1017","Shiner perch","Cymatogaster aggregata",126,"fish",1,41.0349262871449,198,2022,55.49709,-133.17,"eelgrass","North Fish Egg Island"
"PERCHSH","NFEI_A",2022-07-17,"845","900","gentle","-1.2","1017","Shiner perch","Cymatogaster aggregata",40,"fish",1,1.28308605566677,198,2022,55.49709,-133.17,"eelgrass","North Fish Egg Island"
"PERCHSH","ABES_A",2022-07-18,"1015","1030","moderate","-0.2","111","Shiner perch","Cymatogaster aggregata",109,"fish",1,26.488821401182,199,2022,55.554811,-133.174355,"eelgrass","Abbess Island"
"PERCHSH","ABES_A",2022-07-18,"1015","1030","moderate","-0.2","111","Shiner perch","Cymatogaster aggregata",124,"fish",1,39.0992206228319,199,2022,55.554811,-133.174355,"eelgrass","Abbess Island"
"PERCHSH","ABES_A",2022-07-18,"1015","1030","moderate","-0.2","111","Shiner perch","Cymatogaster aggregata",135,"fish",1,50.5408558854464,199,2022,55.554811,-133.174355,"eelgrass","Abbess Island"
"PERCHSH","ABES_A",2022-07-18,"1015","1030","moderate","-0.2","111","Shiner perch","Cymatogaster aggregata",93,"fish",1,16.4003499836413,199,2022,55.554811,-133.174355,"eelgrass","Abbess Island"
"PERCHSH","ABES_A",2022-07-18,"1015","1030","moderate","-0.2","111","Shiner perch","Cymatogaster aggregata",126,"fish",1,41.0349262871449,199,2022,55.554811,-133.174355,"eelgrass","Abbess Island"
"PERCHSH","ABES_A",2022-07-18,"1015","1030","moderate","-0.2","111","Shiner perch","Cymatogaster aggregata",117,"fish",1,32.8061989146819,199,2022,55.554811,-133.174355,"eelgrass","Abbess Island"
"PERCHSH","ABES_A",2022-07-18,"1015","1030","moderate","-0.2","111","Shiner perch","Cymatogaster aggregata",135,"fish",1,50.5408558854464,199,2022,55.554811,-133.174355,"eelgrass","Abbess Island"
"PERCHSH","REFU_A",2022-07-16,"750","810","gradual","-2","934","Shiner perch","Cymatogaster aggregata",124,"fish",1,39.0992206228319,197,2022,55.282137,-133.334028,"eelgrass","Port Refugio"
"PERCHSH","REFU_A",2022-07-16,"750","810","gradual","-2","934","Shiner perch","Cymatogaster aggregata",126,"fish",1,41.0349262871449,197,2022,55.282137,-133.334028,"eelgrass","Port Refugio"
"PERCHSH","REFU_A",2022-07-16,"750","810","gradual","-2","934","Shiner perch","Cymatogaster aggregata",121,"fish",1,36.3116872930615,197,2022,55.282137,-133.334028,"eelgrass","Port Refugio"
"PERCHSH","SHIN_A",2022-07-14,"600","620","gentle","-2.7","801","Shiner perch","Cymatogaster aggregata",125,"fish",1,40.0592533751203,195,2022,55.59929,-133.16,"eelgrass","Shinaku Inlet"
"PERCHSH","SHIN_A",2022-07-14,"600","620","gentle","-2.7","801","Shiner perch","Cymatogaster aggregata",125,"fish",1,40.0592533751203,195,2022,55.59929,-133.16,"eelgrass","Shinaku Inlet"
"PERCHSH","SHIN_A",2022-07-14,"600","620","gentle","-2.7","801","Shiner perch","Cymatogaster aggregata",127,"fish",1,42.0263669927654,195,2022,55.59929,-133.16,"eelgrass","Shinaku Inlet"
"PERCHSH","SHIN_A",2022-07-14,"600","620","gentle","-2.7","801","Shiner perch","Cymatogaster aggregata",81,"fish",1,10.8058607918932,195,2022,55.59929,-133.16,"eelgrass","Shinaku Inlet"
"PERCHSH","ABES_A",2022-07-18,"1015","1030","moderate","-0.2","111","Shiner perch","Cymatogaster aggregata",122,"fish",1,37.2255651642876,199,2022,55.554811,-133.174355,"eelgrass","Abbess Island"
"PERCHSH","GUKT_A",2022-07-12,"445","500","gradual/steep","-2","622","Shiner perch","Cymatogaster aggregata",92,"fish",1,15.8735421649636,193,2022,55.739816,-133.312022,"eelgrass","Guktu Bay"
"PERCHSH","ABES_A",2022-07-18,"1015","1030","moderate","-0.2","111","Shiner perch","Cymatogaster aggregata",122,"fish",1,37.2255651642876,199,2022,55.554811,-133.174355,"eelgrass","Abbess Island"
"PERCHSH","ABES_A",2022-07-18,"1015","1030","moderate","-0.2","111","Shiner perch","Cymatogaster aggregata",118,"fish",1,33.6603225609226,199,2022,55.554811,-133.174355,"eelgrass","Abbess Island"
"PERCHSH","ABES_A",2022-07-18,"1015","1030","moderate","-0.2","111","Shiner perch","Cymatogaster aggregata",122,"fish",1,37.2255651642876,199,2022,55.554811,-133.174355,"eelgrass","Abbess Island"
"PERCHSH","ABES_A",2022-07-18,"1015","1030","moderate","-0.2","111","Shiner perch","Cymatogaster aggregata",135,"fish",1,50.5408558854464,199,2022,55.554811,-133.174355,"eelgrass","Abbess Island"
"PERCHSH","ABES_A",2022-07-18,"1015","1030","moderate","-0.2","111","Shiner perch","Cymatogaster aggregata",133,"fish",1,48.3132849215722,199,2022,55.554811,-133.174355,"eelgrass","Abbess Island"
"PERCHSH","ABES_A",2022-07-18,"1015","1030","moderate","-0.2","111","Shiner perch","Cymatogaster aggregata",135,"fish",1,50.5408558854464,199,2022,55.554811,-133.174355,"eelgrass","Abbess Island"
"PERCHSH","ABES_A",2022-07-18,"1015","1030","moderate","-0.2","111","Shiner perch","Cymatogaster aggregata",119,"fish",1,34.5291935108706,199,2022,55.554811,-133.174355,"eelgrass","Abbess Island"
