"sp_code","bay_code","bay_sample","date","start_time","end_time","slope","tide_time","species_common","species_scientific","fork_length","taxon","mass_g","tide_height","julian","year","place_name","habitat","latitude","longitude"
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",22,"vertebrate",0.133015571688032,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",16,"vertebrate",0.0493114553560699,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",21,"vertebrate",0.115066321406158,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",21,"vertebrate",0.115066321406158,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",21,"vertebrate",0.115066321406158,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",15,"vertebrate",0.0403282723001268,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",15,"vertebrate",0.0403282723001268,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",19,"vertebrate",0.0842379987538936,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",19,"vertebrate",0.0842379987538936,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",15,"vertebrate",0.0403282723001268,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",18,"vertebrate",0.0711771114190425,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",22,"vertebrate",0.133015571688032,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",24,"vertebrate",0.174442613957468,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",20,"vertebrate",0.0988375208851278,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",21,"vertebrate",0.115066321406158,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",19,"vertebrate",0.0842379987538936,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",18,"vertebrate",0.0711771114190425,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",17,"vertebrate",0.0595647675876591,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",21,"vertebrate",0.115066321406158,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",16,"vertebrate",0.0493114553560699,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",24,"vertebrate",0.174442613957468,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",16,"vertebrate",0.0493114553560699,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",15,"vertebrate",0.0403282723001268,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",22,"vertebrate",0.133015571688032,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",16,"vertebrate",0.0493114553560699,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",15,"vertebrate",0.0403282723001268,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",22,"vertebrate",0.133015571688032,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",15,"vertebrate",0.0403282723001268,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",20,"vertebrate",0.0988375208851278,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",20,"vertebrate",0.0988375208851278,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",18,"vertebrate",0.0711771114190425,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",22,"vertebrate",0.133015571688032,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",22,"vertebrate",0.133015571688032,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",15,"vertebrate",0.0403282723001268,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",20,"vertebrate",0.0988375208851278,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",16,"vertebrate",0.0493114553560699,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",17,"vertebrate",0.0595647675876591,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",20,"vertebrate",0.0988375208851278,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",20,"vertebrate",0.0988375208851278,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",20,"vertebrate",0.0988375208851278,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",23,"vertebrate",0.152776948567923,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",21,"vertebrate",0.115066321406158,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",21,"vertebrate",0.115066321406158,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",21,"vertebrate",0.115066321406158,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",23,"vertebrate",0.152776948567923,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",19,"vertebrate",0.0842379987538936,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",18,"vertebrate",0.0711771114190425,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",24,"vertebrate",0.174442613957468,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",22,"vertebrate",0.133015571688032,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",15,"vertebrate",0.0403282723001268,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",19,"vertebrate",0.0842379987538936,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",22,"vertebrate",0.133015571688032,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",18,"vertebrate",0.0711771114190425,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",16,"vertebrate",0.0493114553560699,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",17,"vertebrate",0.0595647675876591,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",19,"vertebrate",0.0842379987538936,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",17,"vertebrate",0.0595647675876591,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",20,"vertebrate",0.0988375208851278,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",22,"vertebrate",0.133015571688032,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",16,"vertebrate",0.0493114553560699,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",23,"vertebrate",0.152776948567923,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",19,"vertebrate",0.0842379987538936,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",21,"vertebrate",0.115066321406158,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",15,"vertebrate",0.0403282723001268,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",19,"vertebrate",0.0842379987538936,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",21,"vertebrate",0.115066321406158,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",22,"vertebrate",0.133015571688032,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",22,"vertebrate",0.133015571688032,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",16,"vertebrate",0.0493114553560699,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",16,"vertebrate",0.0493114553560699,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",21,"vertebrate",0.115066321406158,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",24,"vertebrate",0.174442613957468,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",21,"vertebrate",0.115066321406158,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",21,"vertebrate",0.115066321406158,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",22,"vertebrate",0.133015571688032,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",19,"vertebrate",0.0842379987538936,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",20,"vertebrate",0.0988375208851278,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",21,"vertebrate",0.115066321406158,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",18,"vertebrate",0.0711771114190425,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",22,"vertebrate",0.133015571688032,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",17,"vertebrate",0.0595647675876591,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",21,"vertebrate",0.115066321406158,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",18,"vertebrate",0.0711771114190425,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",19,"vertebrate",0.0842379987538936,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",22,"vertebrate",0.133015571688032,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",18,"vertebrate",0.0711771114190425,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",20,"vertebrate",0.0988375208851278,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",21,"vertebrate",0.115066321406158,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",15,"vertebrate",0.0403282723001268,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",16,"vertebrate",0.0493114553560699,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",20,"vertebrate",0.0988375208851278,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",22,"vertebrate",0.133015571688032,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",19,"vertebrate",0.0842379987538936,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",17,"vertebrate",0.0595647675876591,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",20,"vertebrate",0.0988375208851278,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",15,"vertebrate",0.0403282723001268,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",16,"vertebrate",0.0493114553560699,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
"STICK3","REFU","A",2020-07-22,710,725,"moderate",847,"Threespine stickleback","Gasterosteus aculeatus",20,"vertebrate",0.0988375208851278,0,204,2020,"Port Refugio","eelgrass",55.282137,-133.334028
