site,date,YYYYMMDD,start_time,end_time,slope,tide_height,tide_time,species_common,species_scientific,sp_code,fork_length,unmeasured,QA/QV,same?,Sex,Notes:
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Shiner perch,Cymatogaster aggregata,PERCHSH,97,,97,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Shiner perch,Cymatogaster aggregata,PERCHSH,95,,95,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Shiner perch,Cymatogaster aggregata,PERCHSH,94,,94,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Shiner perch,Cymatogaster aggregata,PERCHSH,,99,99,,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Shiner perch,Cymatogaster aggregata,PERCHSH,,5,5,,,small
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Shiner perch,Cymatogaster aggregata,PERCHSH,120,,120,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Shiner perch,Cymatogaster aggregata,PERCHSH,127,,127,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Shiner perch,Cymatogaster aggregata,PERCHSH,112,,112,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Shiner perch,Cymatogaster aggregata,PERCHSH,125,,125,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Shiner perch,Cymatogaster aggregata,PERCHSH,115,,115,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Shiner perch,Cymatogaster aggregata,PERCHSH,113,,113,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Shiner perch,Cymatogaster aggregata,PERCHSH,50,,50,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Shiner perch,Cymatogaster aggregata,PERCHSH,135,,135,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Shiner perch,Cymatogaster aggregata,PERCHSH,111,,111,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Shiner perch,Cymatogaster aggregata,PERCHSH,115,,115,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Shiner perch,Cymatogaster aggregata,PERCHSH,130,,130,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Shiner perch,Cymatogaster aggregata,PERCHSH,115,,115,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Shiner perch,Cymatogaster aggregata,PERCHSH,113,,113,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Shiner perch,Cymatogaster aggregata,PERCHSH,110,,110,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Shiner perch,Cymatogaster aggregata,PERCHSH,121,,121,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Shiner perch,Cymatogaster aggregata,PERCHSH,123,,123,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Shiner perch,Cymatogaster aggregata,PERCHSH,121,,121,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Shiner perch,Cymatogaster aggregata,PERCHSH,119,,119,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Shiner perch,Cymatogaster aggregata,PERCHSH,116,,116,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Shiner perch,Cymatogaster aggregata,PERCHSH,123,,123,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Shiner perch,Cymatogaster aggregata,PERCHSH,119,,119,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Shiner perch,Cymatogaster aggregata,PERCHSH,122,,122,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Shiner perch,Cymatogaster aggregata,PERCHSH,120,,120,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Shiner perch,Cymatogaster aggregata,PERCHSH,110,,110,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Shiner perch,Cymatogaster aggregata,PERCHSH,85,,85,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Shiner perch,Cymatogaster aggregata,PERCHSH,114,,114,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Shiner perch,Cymatogaster aggregata,PERCHSH,88,,88,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Shiner perch,Cymatogaster aggregata,PERCHSH,110,,110,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Shiner perch,Cymatogaster aggregata,PERCHSH,125,,125,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Shiner perch,Cymatogaster aggregata,PERCHSH,90,,90,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Shiner perch,Cymatogaster aggregata,PERCHSH,,32,32,,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Shiner perch,Cymatogaster aggregata,PERCHSH,,414,414,MATCH,,tide is the tide at time of start + 3 feet (width of net?)
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Shiner perch,Cymatogaster aggregata,PERCHSH,84,,84,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Shiner perch,Cymatogaster aggregata,PERCHSH,80,,80,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Shiner perch,Cymatogaster aggregata,PERCHSH,96,,96,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Shiner perch,Cymatogaster aggregata,PERCHSH,163,,163,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Shiner perch,Cymatogaster aggregata,PERCHSH,160,,160,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Shiner perch,Cymatogaster aggregata,PERCHSH,133,,133,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Shiner perch,Cymatogaster aggregata,PERCHSH,128,,128,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Shiner perch,Cymatogaster aggregata,PERCHSH,172,,172,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Shiner perch,Cymatogaster aggregata,PERCHSH,135,,135,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Shiner perch,Cymatogaster aggregata,PERCHSH,132,,132,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Shiner perch,Cymatogaster aggregata,PERCHSH,151,,151,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Shiner perch,Cymatogaster aggregata,PERCHSH,137,,137,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Shiner perch,Cymatogaster aggregata,PERCHSH,130,,130,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Shiner perch,Cymatogaster aggregata,PERCHSH,140,,140,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Shiner perch,Cymatogaster aggregata,PERCHSH,146,,146,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Shiner perch,Cymatogaster aggregata,PERCHSH,150,,150,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Shiner perch,Cymatogaster aggregata,PERCHSH,161,,161,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Shiner perch,Cymatogaster aggregata,PERCHSH,152,,152,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Shiner perch,Cymatogaster aggregata,PERCHSH,132,,132,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Shiner perch,Cymatogaster aggregata,PERCHSH,164,,164,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Shiner perch,Cymatogaster aggregata,PERCHSH,105,,105,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Shiner perch,Cymatogaster aggregata,PERCHSH,120,,120,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Shiner perch,Cymatogaster aggregata,PERCHSH,140,,140,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Shiner perch,Cymatogaster aggregata,PERCHSH,104,,104,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Shiner perch,Cymatogaster aggregata,PERCHSH,136,,136,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Shiner perch,Cymatogaster aggregata,PERCHSH,159,,159,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Shiner perch,Cymatogaster aggregata,PERCHSH,150,,150,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Shiner perch,Cymatogaster aggregata,PERCHSH,130,,130,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Shiner perch,Cymatogaster aggregata,PERCHSH,140,,140,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Shiner perch,Cymatogaster aggregata,PERCHSH,150,,150,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,,1730,1730,,,large
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,42,,42,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,27,,27,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,40,,40,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,48,,48,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,47,,47,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,47,,47,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,39,,39,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,41,,41,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,27,,27,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,48,,48,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,39,,39,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,48,,48,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,44,,44,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,50,,50,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,49,,49,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,49,,49,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,44,,44,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,49,,49,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,45,,45,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,52,,52,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,42,,42,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,53,,53,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,41,,41,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,46,,46,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,46,,46,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,49,,49,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,43,,43,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,44,,44,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,46,,46,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,51,,51,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,44,,44,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,44,,44,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,45,,45,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,46,,46,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,47,,47,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,41,,41,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,47,,47,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,50,,50,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,44,,44,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,48,,48,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,,207,207,,,small
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,125,,125,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,129,,129,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,124,,124,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,128,,128,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,129,,129,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,113,,113,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,123,,123,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,132,,132,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,128,,128,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,122,,122,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,124,,124,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,135,,135,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,130,,130,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,123,,123,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,128,,128,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,98,,98,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,131,,131,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,124,,124,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,130,,130,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,108,,108,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,92,,92,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,126,,126,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,110,,110,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,104,,104,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,112,,112,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,100,,100,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,110,,110,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,118,,118,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,132,,132,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Shiner perch,Cymatogaster aggregata,PERCHSH,,27,27,,,large
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Pacific Herring,Clupea pallasii,HERRING,,1,1,,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Red rock,Cancer productus,CRABRD,,,,,F,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Dungeness,Cancer magister,CRABDNG,,,,,M,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Dungeness,Cancer magister,CRABDNG,,,,,F,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Dungeness,Cancer magister,CRABDNG,,,,,M,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Dungeness,Cancer magister,CRABDNG,,,,,M,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Dungeness,Cancer magister,CRABDNG,,,,,F,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Dungeness,Cancer magister,CRABDNG,,,,,F,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Dungeness,Cancer magister,CRABDNG,,,,,M,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Dungeness,Cancer magister,CRABDNG,,,,,M,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Dungeness,Cancer magister,CRABDNG,,,,,M,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Dungeness,Cancer magister,CRABDNG,,,,,M,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Dungeness,Cancer magister,CRABDNG,,,,,M,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Dungeness,Cancer magister,CRABDNG,,,,,M,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Dungeness,Cancer magister,CRABDNG,,,,,F,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Silverspotted sculpin,Blepsias cirrhosus,SCULSILV,57,,57,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Silverspotted sculpin,Blepsias cirrhosus,SCULSILV,60,,60,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Silverspotted sculpin,Blepsias cirrhosus,SCULSILV,74,,74,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Silverspotted sculpin,Blepsias cirrhosus,SCULSILV,70,,70,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Silverspotted sculpin,Blepsias cirrhosus,SCULSILV,76,,76,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Silverspotted sculpin,Blepsias cirrhosus,SCULSILV,132,,132,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Silverspotted sculpin,Blepsias cirrhosus,SCULSILV,65,,65,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Silverspotted sculpin,Blepsias cirrhosus,SCULSILV,63,,63,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Silverspotted sculpin,Blepsias cirrhosus,SCULSILV,64,,64,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Silverspotted sculpin,Blepsias cirrhosus,SCULSILV,56,,56,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Silverspotted sculpin,Blepsias cirrhosus,SCULSILV,65,,65,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Silverspotted sculpin,Blepsias cirrhosus,SCULSILV,61,,61,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Silverspotted sculpin,Blepsias cirrhosus,SCULSILV,37,,37,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Silverspotted sculpin,Blepsias cirrhosus,SCULSILV,88,,88,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Silverspotted sculpin,Blepsias cirrhosus,SCULSILV,80,,80,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Silverspotted sculpin,Blepsias cirrhosus,SCULSILV,78,,78,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Silverspotted sculpin,Blepsias cirrhosus,SCULSILV,75,,75,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Silverspotted sculpin,Blepsias cirrhosus,SCULSILV,76,,76,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Silverspotted sculpin,Blepsias cirrhosus,SCULSILV,70,,70,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Silverspotted sculpin,Blepsias cirrhosus,SCULSILV,75,,75,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Silverspotted sculpin,Blepsias cirrhosus,SCULSILV,76,,76,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Silverspotted sculpin,Blepsias cirrhosus,SCULSILV,58,,58,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Silverspotted sculpin,Blepsias cirrhosus,SCULSILV,110,,110,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Tubesnout,Aulorhynchus flavidus,TUBESNT,28,,28,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Tubesnout,Aulorhynchus flavidus,TUBESNT,27,,27,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Tubesnout,Aulorhynchus flavidus,TUBESNT,33,,33,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Tubesnout,Aulorhynchus flavidus,TUBESNT,34,,34,MATCH,,
